Code,Name,Close,Location,Industry,List_date,EPS_2020,EPS_2019,EPS_2018,EPS_2017,EPS_2016,EPS_2015,EPS_2014,EPS_2013,EPS_2012,EPS_2011,EPS_2010,EPS_2009,EPS_2008,EPS_2007,EPS_2006,Profit,AVG_EPS_2016_18,AVG_EPS_2011_13,Net_Asset,Div,Dividend,PE18_20,Div_Rate,Growth,Liquidate_Ratio,Assest_Over_Debt,PB,Mkt_value,,,,,,,,,Price201231,
002501.SZ, *ST利源,2.13,吉林,有色金属,2010-11-17,-0.13,1.39,-7.69,-3.33,0.44,0.58,0.51,0.85,0.68,1.08,0.76,1.3,0.77,0.75,0.74,0,0,-2.143333333,0.68,0.468,-,0,10000,0,-4.151960784,3.349738865,-8.56645501,4.551282051,10508000000,0,0,1,1,0,1,0,0,2.49
002502.SZ, *ST鼎龙,2.94,广东,传媒,2010-11-17,0.0049,0.039,-0.98,-1.49,0.42,0.35,0.35,0.12,0.23,0.3,0.55,0.69,0.61,0.46,0.4,0,0,-0.312033333,0.233333333,1.4421,-,0,10000,0,-2.337285714,2.916936807,-8.37364883,2.038693572,2659783381,0,0,1,1,0,1,0,0,2.78
002503.SZ, 搜于特,1.28,广东,纺织服装,2010-11-17,-1.11,-0.58,0.07,0.12,0.2,0.26,0.19,0.24,0.63,0.95,1.08,1.47,0.9,0.85,0.52,0,0,-0.54,0.353333333,0.0652,-,0,10000,0,-2.528301887,0.774944029,0.032315021,19.63190184,5257531207,0,0,0,1,0,1,0,0,2.24
002504.SZ, ST弘高,1.64,北京,建筑装饰,2010-11-18,-0.36,-0.06,-0.3329,0.0074,-0.14,0.23,0.65,0.69,-0.11,0.07,0.22,0.39,0.29,0.25,0.39,0,0,-0.250966667,0.41,0.18,-,0,10000,0,-1.612113821,0.987274517,-0.767039792,9.111111111,1559216795,0,0,0,1,0,1,0,0,2.4
002505.SZ, 鹏都农牧,2.89,湖南,商业贸易,2010-11-18,0.0184,0.003,0.0113,-0.1249,0.0043,0.0139,0.001,0.006,0.01,-0.077,0.346,0.513,0.47,0.46,0.21,0,0,0.0109,0.005666667,0.7848,-,0,265.1376147,0,0.923529412,1.372067528,1.191483865,3.682466871,15234484000,0,0,0,1,0,1,0,0,2.53
002506.SZ, 协鑫集成,3.22,上海,电气设备,2010-11-18,-0.339,-0.519,0.011,0.009,0.005,-0.01,0.25,1.07,-1.72,-1.99,-0.1,1.09,1.19,0.75,1.19,0,0,-0.282333333,-0.133333333,0.3865,-,0,10000,0,1.1175,0.835978535,1.679080664,8.331177232,18620498481,0,0,0,1,0,1,0,0,4.25
002507.SZ, 涪陵榨菜,32.77,重庆,食品饮料,2010-11-23,0.87,0.98,0.77,0.84,0.52,0.49,0.49,0.66,0.91,0.82,0.57,0.47,0.36,0.31,0.37,0,1,0.873333333,0.686666667,8.0744,是,1,37.52290076,77.76170062,0.27184466,12.54977655,-2.202342008,4.058505895,30390253779,0,0,1,1,0,1,0,0,42.3
002508.SZ, 老板电器,29.04,浙江,家用电器,2010-11-23,1.41,1.75,1.68,1.55,1.54,1.65,1.72,1.74,1.51,1.05,0.73,1.09,0.68,0.49,0.72,0,1,1.613333333,1.656666667,9.0904,是,1,18,0,-0.026156942,2.327946847,-4.514310425,3.194578896,35493499470,0,0,1,1,0,1,0,0,40.78
002509.SZ, 天茂退,0,福建,-,2010-11-23,0,0,-1.19,-0.18,0.24,0.27,0.23,0.28,0.23,0.69,0.59,0.54,0.45,0.31,0.22,0,0,-0.396666667,0.246666667,0,-,0,10000,0,-2.608108108,0,0,#DIV/0!,373873904.4,0,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,0
002510.SZ, 天汽模,3.72,天津,汽车,2010-11-25,-0.22,-0.9,0.1,0.24,0.1,0.18,0.4,0.4,0.6,0.48,0.55,0.52,0.51,0.42,0.59,0,0,-0.34,0.466666667,1.9727,-,0,10000,0,-1.728571429,1.166925116,1.084744516,1.885740356,3852015381,0,0,0,1,0,1,0,0,5.08
002511.SZ, 中顺洁柔,10.73,广东,轻工制造,2010-11-25,0.44,0.69,0.46,0.32,0.47,0.52,0.18,0.17,0.37,0.76,0.5,0.88,0.92,0.42,0.36,0,1,0.53,0.24,3.7362,是,1,20.24528302,22.13221911,1.208333333,1.525450811,-12.40203895,2.871901932,39620846361,0,0,0,1,0,1,0,0,20.87
002512.SZ, 达华智能,2.75,福建,计算机,2010-12-03,-0.4613,0.0176,0.0453,-1.5903,0.1563,0.1453,0.1454,0.2873,0.2728,0.1809,0.2784,0.5144,0.51,0.6,0.4,0,0,-0.1328,0.235166667,0.6986,-,0,10000,0,-1.564705882,0.649691223,-0.238686759,3.936444317,3968947081,0,0,0,1,0,1,0,0,3.84
002513.SZ, *ST蓝丰,5.2,江苏,化工,2010-12-03,-1.44,0.04,-1.52,-2.57,0.1,0.32,-0.32,-0.18,0.1,0.28,0.63,1.36,1.8,1.78,0.56,0,0,-0.973333333,-0.133333333,1.9602,-,0,10000,0,6.3,0.522407788,2.22585139,2.652790532,1513383937,0,0,0,1,0,1,0,0,3.96
002514.SZ, 宝馨科技,4.58,江苏,机械设备,2010-12-03,0.0223,-0.7023,0.1197,0.1702,-0.12,-0.14,0.16,0.07,0.19,0.23,0.56,0.88,0.63,0.64,0.55,0,0,-0.186766667,0.14,1.1354,-,0,10000,0,-2.334047619,1.024008691,1.484544961,4.03382068,2049926777,0,0,0,1,0,1,0,0,4.03
002515.SZ, 金字火腿,3.95,浙江,食品饮料,2010-12-03,0.05,0.06,0.04,-0.01,0.11,0.03,0.06,0.14,0.16,0.25,0.52,0.83,0.75,0.51,0.6,0,0,0.05,0.12,1.3705,是,1,79,43.79844007,-0.583333333,18.08844846,-9.177173152,2.882159796,4646988080,0,0,1,1,0,1,0,0,5.81
002516.SZ, 旷达科技,4.25,江苏,汽车,2010-12-07,0.1301,0.1426,0.1121,0.1544,0.2536,0.2278,0.3987,0.67,0.57,0.52,0.49,0.74,0.48,0.26,0.54,0,1,0.128266667,0.546233333,2.3287,是,1,33.13409563,38.16364015,-0.765179716,3.681313817,-18.42786776,1.825052604,4883184424,0,0,1,1,0,1,0,0,3.5
002517.SZ, 恺英网络,5.39,福建,传媒,2010-12-07,0.27,0.09,-0.8606,0.08,1.12,1,1.17,-0.3,0.03,0.35,0.45,0.56,0.56,0.78,0.52,0,0,-0.166866667,0.3,1.5823,-,0,10000,0,-1.556222222,4.691721357,-2.318670613,3.406433673,9384976884,0,0,1,1,0,1,0,0,4.7
002518.SZ, 科士达,21.4,广东,电气设备,2010-12-07,0.64,0.52,0.55,0.4,0.64,0.66,0.79,0.51,0.61,0.44,0.73,0.92,0.77,0.52,0.41,0,1,0.57,0.636666667,5.2578,是,1,37.54385965,39.00216504,-0.104712042,1.987562284,12.31427036,4.070143406,7309689695,0,0,0,1,0,1,0,0,11.73
002519.SZ, 银河电子,4.08,江苏,家用电器,2010-12-07,0.01,0.16,0.14,-1.03,0.16,0.49,0.4,0.51,0.53,0.67,0.57,1.36,1.25,1.18,3.93,0,0,0.103333333,0.48,2.5583,-,0,39.48387097,0,-0.784722222,4.674986437,-6.446944289,1.594809053,4280437412,0,0,1,1,0,1,0,0,4.09
002520.SZ, 日发精机,5.45,浙江,机械设备,2010-12-10,0.07,0.15,0.24,0.27,0.1,0.07,0.12,0.22,0.04,0.47,1.02,1.03,0.79,0.76,0.86,0,1,0.153333333,0.126666667,4.067,-,0,35.54347826,0,0.210526316,1.652146082,1.674391962,1.340054094,4985513755,0,0,0,1,1,1,1,0,6.33
002521.SZ, 齐峰新材,5.15,山东,轻工制造,2010-12-10,0.33,0.32,0.27,0.12,0.32,0.29,0.57,0.64,0.45,0.7,0.38,1.33,1.08,0.65,0.37,0,1,0.306666667,0.553333333,7.2495,是,1,16.79347826,29.93753329,-0.445783133,2.414527884,6.186396386,0.71039382,3418279009,0,0,1,1,1,1,1,1,5.43
002522.SZ, 浙江众成,5.21,浙江,轻工制造,2010-12-10,0.2,0.19,0.07,0.04,0.08,0.12,0.08,0.14,0.43,0.6,0.6,0.93,0.61,0.36,0.19,0,1,0.153333333,0.216666667,2.2375,是,1,33.97826087,0,-0.292307692,1.008122865,2.556849255,2.32849162,5316925002,0,0,0,1,0,1,0,0,6.43
002523.SZ, 天桥起重,2.7,湖南,机械设备,2010-12-10,0.043,0.041,0.057,0.08,0.12,0.13,0.17,0.04,0.08,0.06,0.4,0.61,0.45,0.39,0.35,0,1,0.047,0.096666667,1.6677,是,1,57.44680851,0,-0.513793103,1.75024946,2.807785237,1.618996222,3428270736,0,0,0,1,0,1,0,0,2.48
002524.SZ, 光正眼科,6.05,新疆,医药生物,2010-12-17,0.08,0.08,0.14,-0.15,0.01,0.01,0.01,-0.17,0.003,0.13,0.13,0.33,0.28,0.35,0.23,0,0,0.1,-0.052333333,0.6706,-,0,60.5,0,-2.910828025,0.347414063,-1.094029409,9.021771548,6743768953,0,0,0,1,0,1,0,0,14.36
002526.SZ, 山东矿机,2.18,山东,机械设备,2010-12-17,0.0343,0.0592,0.1063,0.0857,0.1336,0.02,-0.5012,0.0049,0.0858,0.0834,0.518,0.6799,0.3721,0.2967,0.4234,0,0,0.0666,-0.136833333,1.5516,-,0,32.73273273,0,-1.486723508,2.908753165,33.84749524,1.405001289,3672555302,0,0,1,1,1,1,1,0,2.4
002527.SZ, 新时达,5.65,上海,电气设备,2010-12-24,0.24,0.14,0.09,-0.42,0.22,0.28,0.32,0.55,0.47,0.66,0.56,0.53,0.43,0.4,1.44,0,0,0.156666667,0.446666667,4.6503,是,1,36.06382979,0,-0.649253731,1.506111204,4.541701274,1.214975378,3747257205,0,0,0,1,1,1,1,0,6.05
002528.SZ, 英飞拓,3.25,广东,计算机,2010-12-24,-1.1976,0.073,0.0626,0.1237,0.1216,-0.436,0.0953,0.07,0.17,0.04,0.18,1.07,0.73,0.52,0.6,0,0,-0.354,0.111766667,1.9423,-,0,10000,0,-4.167312854,1.355614097,2.407110296,1.673273954,4195362787,0,0,0,1,0,1,0,0,3.49
002529.SZ, *ST海源,15.55,福建,机械设备,2010-12-24,-0.421,0.1264,-2.0596,-0.6735,0.027,-0.1625,0.014,0.02,0.05,0.04,0.28,0.52,0.5,0.49,0.69,2.93,0,-0.784733333,0.028,2.8789,-,0,10000,0,-29.02619048,1.569440755,6.471907757,5.401368578,1752400000,0,0,0,1,0,1,0,0,7.56
002530.SZ, 金财互联,6.46,上海,计算机,2010-12-31,-0.51,-1.6,-0.87,0.37,0.47,0.16,0.13,0.12,0.161,0.187,0.362,0.335,0.387,0.208,0.332,0,0,-0.993333333,0.137,2.2031,-,0,10000,0,-8.250608273,1.608694239,7.188107677,2.932231855,6163457564,0,0,0,1,0,1,0,0,7.8
002531.SZ, 天顺风能,13.02,江苏,电气设备,2010-12-31,0.73,0.6,0.42,0.26,0.26,0.27,0.37,0.42,0.42,0.83,0.51,0.57,0.67,0.53,0.39,0,1,0.583333333,0.403333333,4.3142,是,1,22.32,0,0.446280992,1.493050316,1.536910825,3.017940754,15032925577,0,0,0,1,0,1,0,0,8.42
002532.SZ, 天山铝业,7.07,浙江,机械设备,2010-12-31,0.82,0.51,0.26,0.26,0.25,0.36,0.37,0.27,0.76,0.54,0.38,0.99,0.78,0.46,0.45,0,1,0.53,0.466666667,4.5716,是,1,13.33962264,24.27254887,0.135714286,0.883570138,1.064189012,1.546504506,51589409252,1,1,0,1,0,1,0,1,7.57
002533.SZ, 金杯电工,6.41,湖南,电气设备,2010-12-31,0.457,0.358,0.356,0.24,0.226,0.308,0.267,0.236,0.338,0.346,0.414,1.083,0.96,0.827,0.653,0,1,0.390333333,0.280333333,4.7319,是,1,16.42186166,66.45958358,0.392390012,1.62731187,2.635589728,1.354635559,4067112980,0,0,0,1,1,1,1,1,5.31
002534.SZ, 杭锅股份,13.1,浙江,电气设备,2011-01-10,0.58,0.7,0.5,0.33,0.56,0.31,-0.39,0.18,0.17,0.85,0.83,0.93,0.64,0.27,0.56,0,0,0.593333333,-0.013333333,4.7405,是,1,22.07865169,34.19703462,-45.5,1.280983017,2.023275173,2.76342158,10548398984,0,0,0,1,0,1,0,0,9.21
002535.SZ, *ST林重,1.7,河南,机械设备,2011-01-11,-0.53,0.05,-2.48,-0.18,0.04,0.02,-0.52,0.1,0.37,0.43,0.45,0.67,0.4,0.35,0.25,0,0,-0.986666667,-0.016666667,0.4919,-,0,10000,0,58.2,0.526574406,0.031033656,3.455986989,1330793903,0,0,0,1,0,1,0,0,1.53
002536.SZ, 飞龙股份,5.83,河南,汽车,2011-01-11,0.28,0.248,0.16,0.74,0.72,0.32,0.54,0.42,0.26,0.36,0.72,1.23,0.74,0.34,1.17,0,1,0.229333333,0.406666667,4.5233,是,1,25.42151163,0,-0.436065574,1.144536629,2.042006378,1.288882011,2889107167,0,0,0,1,1,1,1,0,5.47
002537.SZ, 海联金汇,7.62,山东,计算机,2011-01-10,0.23,0.17,-1.99,0.11,0.33,0.6,0.24,0.2,0.39,0.44,0.8,1.22,0.83,0.89,0.48,0,0,-0.53,0.276666667,3.664,-,0,10000,0,-2.915662651,1.821628556,-57.13421503,2.079694323,8243982692,0,0,0,1,0,1,0,0,7.36
002538.SZ, 司尔特,8.25,安徽,化工,2011-01-18,0.54,0.38,0.32,0.42,0.3,0.34,0.4,0.49,0.38,0.58,1.12,0.86,0.59,0.72,0.43,0.13,1,0.413333333,0.423333333,5.9028,是,1,19.95967742,0,-0.023622047,1.737259348,4.663825701,1.397641797,4790091562,0,0,0,1,1,1,1,0,5.97
002539.SZ, 云图控股,14.99,四川,化工,2011-01-18,1.22,0.49,0.21,0.17,0.1,0.14,0.23,0.34,0.32,0.37,0.682,1.239,0.771,1.273,0.747,0,1,0.64,0.296666667,4.4377,是,1,23.421875,0,1.157303371,0.845503577,0.597505646,3.377875927,10676757000,0,0,0,1,0,1,0,0,7.39
002540.SZ, 亚太科技,4.87,江苏,有色金属,2011-01-18,0.3695,0.2864,0.289,0.296,0.2867,0.2854,0.232,0.5333,0.36,0.48,0.6,1.01,0.78,0.69,0.46,0,1,0.314966667,0.3751,3.9472,是,1,15.46195365,0,-0.160312805,4.784200588,-12.78495165,1.233785975,6479700450,0,0,1,1,1,1,1,1,5.2
002541.SZ, 鸿路钢构,39.98,安徽,建筑装饰,2011-01-18,2.1,1.53,1.07,0.79,0.6,0.49,0.66,0.51,0.62,0.6,1.62,1.6139,0.8126,0.467,0.3706,0,1,1.566666667,0.596666667,13.1522,是,1,25.51914894,0,1.625698324,1.536512446,0.81199118,3.039795624,27495239783,0,0,0,1,0,1,0,0,36.53
002542.SZ, 中化岩土,2.97,北京,建筑装饰,2011-01-28,-0.14,0.12,0.15,0.13,0.13,0.14,0.22,0.29,0.35,0.32,0.51,0.88,0.66,0.41,0.14,0,0,0.043333333,0.286666667,1.9368,-,0,68.53846154,0,-0.848837209,1.548060874,1.113663468,1.533457249,5308400717,0,0,0,1,0,1,0,0,3.08
002543.SZ, 万和电气,7.04,广东,家用电器,2011-01-28,0.48,0.82,0.8,0.85,0.9395,0.9799,0.7252,0.6066,0.6193,1.08,1.04,1.24,0.84,0.5,0.29,0,1,0.7,0.650366667,5.391,是,1,10.05714286,0,0.076315924,1.209613778,21.56353081,1.305880171,5904184000,0,1,0,1,1,1,1,1,8.35
002544.SZ, 杰赛科技,23.12,广东,通信,2011-01-28,0.21,0.17,0.06,0.02,0.35,0.21,0.2081,0.18,0.28,0.5,0.45,0.87,0.66,0.49,0.61,0,1,0.146666667,0.2227,5.2858,是,1,157.6363636,0,-0.341415956,1.692729386,-6.913895763,4.373983125,8377501055,0,0,0,1,0,1,0,0,16.78
002545.SZ, 东方铁塔,11.29,山东,化工,2011-02-11,0.3247,0.2483,0.242,0.3458,0.1909,0.1569,0.0774,0.2059,0.6486,0.7403,1.0317,1.8358,1.0992,0.5388,0.4867,0,1,0.271666667,0.310633333,6.3817,是,1,41.55828221,0,-0.125442644,2.070369251,7.363870702,1.769121081,8534265889,0,0,1,1,0,1,0,0,7.68
002546.SZ, 新联电子,3.47,江苏,电气设备,2011-02-11,0.27,0.22,0.2,0.19,0.13,0.11,0.62,0.61,0.88,1.03,0.8,1.32,0.78,0.73,0.71,0,1,0.23,0.703333333,3.9275,是,1,15.08695652,44.83347528,-0.672985782,10.30277881,-19.19057755,0.883513686,3035938709,0,0,1,1,1,1,1,1,4.17
002547.SZ, 春兴精工,3.51,江苏,电子,2011-02-18,-0.9153,-0.9382,0.02,0.04,-0.32,0.16,0.18,0.36,0.11,-0.31,0.34,0.62,0.55,0.48,0.22,0,0,-0.611166667,0.216666667,0.5572,-,0,10000,0,-3.820769231,0.748620097,0.118040792,6.299353912,3835394371,0,0,0,1,0,1,0,0,4.67
002548.SZ, 金新农,6.3,广东,农林牧渔,2011-02-18,-1.6,0.24,0.33,-0.67,0.18,0.42,0.33,0.2,0.3,0.38,0.64,0.8,0.83,0.72,0.31,0,0,-0.343333333,0.276666667,2.3354,-,0,10000,0,-2.240963855,0.736999429,0.760020019,2.697610688,4298538555,0,0,0,1,0,1,0,0,7.97
002549.SZ, 凯美特气,15.15,湖南,化工,2011-02-18,0,0,0,0,0.0832,0.03,-0.08,0.08,0.22,0.23,0.64,0.7,0.57,0.35,0.8,0,0,0,0.073333333,1.7433,是,1,10000,22.4662604,-1,1.590726343,27.68074869,8.690414731,5151762000,0,0,0,1,0,1,0,0,7.87
002550.SZ, 千红制药,5.47,江苏,医药生物,2011-02-18,0.15,-0.11,0.21,0.17,0.14,0.18,0.42,0.77,1.17,1.01,0.99,1.25,1.05,0.75,0.38,0,0,0.083333333,0.786666667,1.6622,是,1,65.64,82.82324671,-0.894067797,5.297608352,-3.66266153,3.290819396,5298372000,0,0,1,1,0,1,0,0,4.25
002551.SZ, 尚荣医疗,4.42,广东,医药生物,2011-02-25,0.0682,0.1937,0.0847,0.1467,0.26,0.26,0.31,0.28,0.27,0.32,0.36,0.75,0.66,0.43,0.46,0,1,0.115533333,0.286666667,3.6896,-,0,38.25735718,0,-0.596976744,2.157423146,-38.40967791,1.197961839,5110387873,0,0,1,1,1,1,1,0,6.5
002552.SZ, 宝鼎科技,12.79,浙江,机械设备,2011-02-25,0.02,0.02,0.18,0.09,-0.45,-0.56,0.01,0.05,0.08,0.3,0.5,0.95,0.9,0.82,0.59,0,0,0.073333333,0.046666667,2.2091,-,0,174.4090909,0,0.571428571,5.245911641,-6.97800436,5.789688108,3693161996,0,0,1,1,0,1,0,0,13.26
002553.SZ, 南方轴承,8.49,江苏,汽车,2011-02-25,0.5638,1.1305,0.1213,0.2591,0.2257,0.2077,0.1874,0.375,0.5425,0.453,0.455,0.5539,0,0,0,0,1,0.6052,0.3683,3.467,是,1,14.02842036,0,0.643225631,4.921523142,-12.85413772,2.448803,3302520000,0,1,1,1,0,1,0,0,10.55
002554.SZ, 惠博普,3.32,湖南,采掘,2011-02-25,0.07,-0.17,0.08,-0.47,0.08,0.12,0.32,0.34,0.23,0.32,0.47,0.67,0.53,1.53,2.74,0,0,-0.006666667,0.296666667,1.7191,是,1,10000,0,-1.02247191,1.979277074,8.801820856,1.931243092,3649984562,0,0,0,1,0,1,0,0,2.54
002555.SZ, 三七互娱,20.6,安徽,传媒,2011-03-02,1.31,1.31,1,0.47,0.76,0.513,0.58,0.25,0.03,0.1,0.32,0.9844,0.7732,0.4381,0.5138,0,1,1.206666667,0.286666667,4.8577,是,1,17.0718232,39.81159521,3.209302326,2.702542596,-2.180191913,4.240690038,48504691825,0,0,1,1,0,1,0,0,31.23
002556.SZ, 辉隆股份,10.87,安徽,化工,2011-03-02,0.52,0.24,0.23,0.19,0.1904,0.143,0.3562,0.2933,0.19,0.15,0.44,1.22,1.47,0.97,0.85,0,1,0.33,0.279833333,4.0295,是,1,32.93939394,75.41369147,0.179273377,0.939089118,0.776960592,2.697605162,9677311823,0,0,0,1,0,1,0,0,8.01
002557.SZ, 洽洽食品,53.36,安徽,食品饮料,2011-03-02,1.803,1.597,1.192,0.854,0.63,0.7,0.72,0.87,0.75,0.84,0.87,1.01,0.68,0.69,0.64,0,1,1.530666667,0.78,9.2492,是,1,34.86062718,0,0.962393162,3.042163231,47.57806127,5.769147602,25968540000,0,0,1,1,0,1,0,0,53.85
002558.SZ, 巨人网络,8.72,重庆,传媒,2011-03-02,0.53,0.54,0.41,0.53,0.64,0.68,-0.5,0.16,0.08,0.73,0.78,0.84,0.52,0.48,0.59,0,0,0.493333333,-0.086666667,5.2101,是,1,17.67567568,30.96963805,-6.692307692,4.972259835,-4.626171328,1.67367229,27794736466,0,0,1,1,0,1,0,0,17.43
002559.SZ, 亚威股份,6.13,江苏,机械设备,2011-03-03,0.2354,0.245,0.1771,0.3032,0.2557,0.3172,0.21,0.48,0.46,0.45,1.13,1.14,0.6,0.54,0,0,1,0.219166667,0.383333333,3.1905,是,1,27.96958175,64.35047798,-0.42826087,1.373321587,4.218332471,1.921328945,3496220515,0,0,0,1,0,1,0,0,5.32
002560.SZ, 通达股份,5.57,河南,电气设备,2011-03-03,0.05,0.27,0.22,-0.03,0.03,0.2,0.41,0.34,0.58,0.55,0.54,0.91,0.68,0.79,0.57,0,0,0.18,0.443333333,4.4329,-,0,30.94444444,0,-0.593984962,2.206505929,3.918054204,1.256513795,2996874464,0,0,1,1,1,1,1,0,8.62
002561.SZ, 徐家汇,14.91,上海,商业贸易,2011-03-03,0.25,0.18,0.51,0.56,0.57,0.58,0.61,0.62,0.59,0.58,0.63,0.562,0.514,0.51,0.62,0.46,1,0.313333333,0.606666667,5.4629,是,1,47.58510638,0,-0.483516484,5.12184345,-2.134775064,2.729319592,3014281750,0,0,1,1,0,1,0,0,7.53
002562.SZ, 兄弟科技,6.03,浙江,化工,2011-03-10,0.03,0.03,0.05,0.03,0.75,0.31,0.38,0.19,0.09,-0.27,0.51,0.63,0.52,0.47,0,0,1,0.036666667,0.22,2.76,-,0,164.4545455,0,-0.833333333,1.291631692,2.144554854,2.184782609,4740420885,0,0,0,1,0,1,0,0,5.17
002563.SZ, 森马服饰,5.61,浙江,纺织服装,2011-03-11,0.55,0.3,0.58,0.63,0.42,0.53,0.5,1.63,1.35,1.14,1.87,1.67,1.14,0.9,0.32,0,1,0.476666667,1.16,4.3292,是,1,11.76923077,135.9306668,-0.58908046,1.947059592,-7.065475828,1.295851428,34205476450,0,1,0,1,1,1,1,1,10.02
002564.SZ, 天沃科技,3.95,江苏,机械设备,2011-03-10,-0.8,-1.34,0.05,0.09,0.3,-0.41,0.02,0.09,0.37,0.37,0.49,0.96,0.96,0.84,0.36,0,0,-0.696666667,0.16,2.0823,-,0,10000,0,-5.354166667,0.985451174,-0.072558426,1.896940883,2903713442,0,0,0,1,0,1,0,0,4.12
002565.SZ, 顺灏股份,4.02,上海,轻工制造,2011-03-18,-0.0267,0.0074,-0.1884,0.14,0.15,0.14,0.21,-0.07,0.67,0.48,0.68,1.04,0.97,0.78,0.61,0,0,-0.069233333,0.27,1.8131,-,0,10000,0,-1.256419753,2.129982141,13.56147692,2.217197066,4336041811,0,0,1,1,0,1,0,0,4.24
002566.SZ, 益盛药业,7.61,吉林,医药生物,2011-03-18,0.2901,0.2419,0.2314,0.2087,0.1815,0.0399,0.03,0.29,0.4,0.44,0.93,1.06,0.74,0.5,0,0,1,0.254466667,0.24,6.2904,是,1,29.90568509,0,0.060277778,4.162623778,9.672965302,1.209779982,2819707632,0,0,1,1,1,1,1,0,6.66
002567.SZ, 唐人神,7.99,湖南,农林牧渔,2011-03-25,-1.0007,1.07,0.2419,0.16,0.39,0.405,0.189,0.192,0.31,0.63,0.93,0.81,0.64,0.53,0.4,0,0,0.103733333,0.230333333,4.5702,-,0,77.02442159,0,-0.549638205,1.311488679,1.248865467,1.748282351,8707446653,0,0,0,1,0,1,0,0,7.93
002568.SZ, 百润股份,30.63,上海,食品饮料,2011-03-25,0.89,1.03,0.58,0.2,0.22,-0.16,0.56,0.36,0.26,0.48,0.62,0.72,0.59,0.33,0,0,0,0.833333333,0.393333333,4.8213,是,1,36.756,0,1.118644068,3.243097481,-2.517521269,6.353058304,63235944792,1,0,1,1,0,1,0,0,104.29
002569.SZ, ST步森,6.31,浙江,纺织服装,2011-04-12,0.23,-1.09,0.32,-1.38,-0.24,0.05,0.08,-0.73,0.04,0.43,0.62,0.6,0.47,0.4,0.38,0,0,-0.18,-0.203333333,1.7239,-,0,10000,0,-0.114754098,2.107922192,-5.125921076,3.660305122,1224342900,0,0,1,1,0,1,0,0,11.15
002570.SZ, 贝因美,4.99,浙江,食品饮料,2011-04-12,0.07,-0.32,-0.1,0.04,-1.0338,-0.76,0.1,0.07,1.13,1.2,1.06,1.1,1.04,0.31,0.1,0,0,-0.116666667,0.433333333,1.6535,-,0,10000,0,-1.269230769,1.030500519,2.639261556,3.017840943,5194401600,0,0,0,1,0,1,0,0,6.22
002571.SZ, 德力股份,5.93,安徽,轻工制造,2011-04-12,0.0222,0.0131,0.0344,-0.3263,0.129,-0.1564,-0.1599,0.0245,0.22,0.55,0.69,0.91,0.7,0.54,0.5,0,0,0.023233333,0.0282,3.6796,-,0,255.2367288,0,-0.176122931,1.001092727,3.757538754,1.611588216,2880837645,0,0,0,1,0,1,0,0,10.14
002572.SZ, 索菲亚,20.55,广东,轻工制造,2011-04-12,0.13,1.31,1.18,1.04,0.98,1.48,1.04,0.74,0.56,0.81,1.3145,2.1,1.52,2.27,0,0,1,0.873333333,0.78,6.1824,是,1,23.53053435,444.2046252,0.11965812,1.04724536,4.064603641,3.323951863,25728835072,0,0,0,1,0,1,0,0,25.9
002573.SZ, 清新环境,5.83,北京,公用事业,2011-04-22,0.4295,0.1942,0.3513,0.4855,0.6072,0.7,0.48,0.51,0.34,0.35,0.44,0.59,0.27,0.73,0,0,1,0.325,0.443333333,4.3379,是,1,17.93846154,0,-0.266917293,1.210375167,0.099910688,1.34396828,7215126346,0,0,0,1,1,1,1,0,5.38
002574.SZ, 明牌珠宝,4.62,浙江,轻工制造,2011-04-22,0.26,-0.49,0.11,0.17,0.17,0.08,0.12,0.38,0.35,0.31,1.14,1.2,0.83,0.58,0,0,0,-0.04,0.283333333,5.8507,-,0,10000,0,-1.141176471,3.198458266,-3.538262267,0.789649102,2265120000,0,0,1,1,1,1,1,0,4.62
002575.SZ, *ST群兴,4.59,广东,轻工制造,2011-04-22,0.03,0.04,-0.34,0.01,-0.04,0.0217,0.0309,0.06,0.09,0.3257,0.4274,0.58,0.48,1.33,0,0,0,-0.09,0.0603,1.2662,-,0,10000,0,-2.492537313,8.822575121,-12.82347106,3.625019744,2976043200,0,0,1,1,0,1,0,0,3.48
002576.SZ, 通达动力,12.11,江苏,电气设备,2011-04-28,0.62,0.54,0.21,0.12,0.02,0.03,0.0573,-0.1,0.06,0.11,0.5,0.62,0.42,0.47,0.48,0,0,0.456666667,0.005766667,6.4435,是,1,26.51824818,0,78.19075145,1.871200015,2.652549426,1.879413362,1740154000,0,0,0,1,0,1,0,0,11.55
002577.SZ, 雷柏科技,10.05,广东,计算机,2011-04-28,0.15,0.16,-0.61,0.03,0.07,0.06,-1.58,0.13,0.12,0.34,0.87,1.15,0.97,0.41,0,0,0,-0.1,-0.443333333,3.8987,-,0,10000,0,-0.77443609,11.53348344,-3.304720844,2.577782338,3012672000,0,0,1,1,0,1,0,0,11.58
002578.SZ, 闽发铝业,4.58,福建,有色金属,2011-04-28,0.06,0.07,0.05,0.04,0.04,0.04,0.04,0.21,0.27,0.24,0.37,0.41,0.29,0.22,0,0,1,0.06,0.173333333,1.4844,-,0,76.33333333,0,-0.653846154,2.308104954,13.10306165,3.085421719,3715230793,0,0,1,1,0,1,0,0,3.5
