Code,Name,Close,Location,Industry,List_date,EPS_2022,EPS_2021,EPS_2020,EPS_2019,EPS_2018,EPS_2017,EPS_2016,EPS_2015,EPS_2014,EPS_2013,EPS_2012,EPS_2011,EPS_2010,EPS_2009,EPS_2008,EPS_2007,EPS_2006,Profit,AVG_EPS_2020_22,AVG_EPS_2015_17,Net_Asset,Div,Dividend,PE20_22,Div_Rate,Growth,Liquidate_Ratio,Assest_Over_Debt,PB,Mkt_value,x1,x2,x3,x4,x5,x6,x7,x8,Price201231
300759.SZ, 康龙化成,26.23,北京,医药生物,2019-01-28,1.1608,1/2/1900,1.4781,0.8282,0.57,0.39,0.35,0,0,0,0,0,0,0,0,0,0,0,1.5642,0.246666667,8.6886,是,1,16.76895538,25.99631479,5.341351351,1.670573563,1.377018031,3.018898327,4.69E+10,0.00E+00,0,0,0,0,0,0,0,120.4
300760.SZ, 迈瑞医疗,308.86,广东,医药生物,2018-10-16,7.9369,1/6/1900,5.4765,3.85,3.34,2.37,1.74,0.98,1.47,0,0,0,0,0,0,0,0,0,6.666733333,1.696666667,26.3772,是,1,46.32853671,56.79075053,2.929312377,2.600364688,-1.291395709,11.70935505,3.74E+11,1.00E+00,0,1,0,0,0,0,0,426
300761.SZ, 立华股份,19.59,江苏,农林牧渔,2019-02-18,2.1082,-0.9795,0.6291,4.9477,3.5844,2.18,1.44,1.24,1,0,0,0,0,0,0,0,0,0,0.585933333,1.62,18.3059,是,1,33.43383775,41.2949819,-0.638312757,1.158490263,5.549352366,1.070146783,16213555775,0,0,0,0,1,0,0,0,31.02
300762.SZ, 上海瀚讯,14.54,上海,国防军工,2019-03-14,0.14,0.62,0.78,0.91,1.03,0.72,0.45,0.66,0.07,0,0,0,0,0,0,0,0,0,0.513333333,0.61,4.2837,是,1,28.32467532,10.28392686,-0.158469945,4.593574899,-2.041924474,3.39426197,9140357844,0,0,1,0,0,0,0,0,43.3
300763.SZ, 锦浪科技,93.91,浙江,电气设备,2019-03-19,2.84,1/1/1900,2.3,1.69,1.97,1.96,0.5,2,0,0,0,0,0,0,0,0,0,0,2.353333333,1.486666667,11.2575,是,1,39.90509915,14.96986934,0.582959641,0.851132887,0.590801475,8.341994226,37643630515,0,0,0,0,0,0,0,0,149
300765.SZ, 新诺威,12.96,河北,医药生物,2019-03-22,1.1734,0.581,0.714,1.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8228,0,6.3588,是,1,15.75109383,13.43312901,-999,5.474893145,-1.852208201,2.0381204,15172818316,0,0,1,0,0,0,0,0,18.71
300766.SZ, 每日互动,15.28,浙江,计算机,2019-03-25,0.07,0.29,0.18,0.28,0.69,0.41,0.1,0,0,0,0,0,0,0,0,0,0,0,0.18,0.17,4.2077,是,1,84.88888889,74.5947252,0.058823529,4.176044622,-2.138219094,3.631437602,6113528000,0,0,1,0,0,0,0,0,16.49
300767.SZ, 震安科技,25.89,云南,化工,2019-03-29,0.4111,0.4334,1.1161,1.2097,1.9072,1.0899,1.1456,0.9014,0.8671,0,0,0,0,0,0,0,0,0,0.653533333,1.045633333,6.1923,是,1,39.61542385,20.00043881,-0.374988046,2.809412303,40.78925418,4.180998983,6400750706,0,0,1,0,0,0,0,0,73
300768.SZ, 迪普科技,16.27,浙江,计算机,2019-04-12,0.23,0.76,0.69,0.65,0.56,0.43,0.12,0,0,0,0,0,0,0,0,0,0,0,0.56,0.183333333,4.9621,是,1,29.05357143,34.02272047,2.054545455,7.351182925,-1.154230762,3.278853711,10475098465,0,0,1,0,0,0,0,0,36.39
300769.SZ, 德方纳米,104.92,广东,化工,2019-04-15,13.8,1/8/1900,-0.36,2.56,3.06,2.89,2.36,2.21,0.4,0,0,0,0,0,0,0,0,0,7.423333333,2.486666667,50.7182,是,1,14.1338123,7.332431809,1.985254692,1.28535776,0.977540319,2.068685403,29298101801,0,1,0,0,0,0,0,0,167.2
300770.SZ, 新媒股份,40.99,广东,传媒,2019-04-19,3.02,1/2/1900,2.49,3.36,2.13,1.14,0.64,0,0,0,0,0,0,0,0,0,0,0,2.823333333,0.593333333,15.013,是,1,14.51829988,45.07573986,3.758426966,4.489778894,-1.035934571,2.730300406,9471073405,0,1,1,0,0,0,0,0,70.3
300771.SZ, 智莱科技,11.69,广东,计算机,2019-04-22,0.72,1/1/1900,1.5,3.12,2.82,1.54,1.2,3.21,1.13,0,0,0,0,0,0,0,0,0,1.093333333,1.983333333,8.4004,是,1,10.69207317,41.79059207,-0.448739496,10.01330598,-2.125718172,1.3916004,2805600000,0,1,1,0,1,0,0,1,28.36
300772.SZ, 运达股份,13.25,浙江,电气设备,2019-04-26,1,1/1/1900,0.58,0.4,0.55,0.43,0.46,0.61,0.08,0,0,0,0,0,0,0,0,0,0.983333333,0.5,6.915,是,1,13.47457627,11.38828378,0.966666667,1.007175139,0.718067561,1.916124367,9302538204,0,1,0,0,0,0,0,0,16.55
300773.SZ, 拉卡拉,19.31,北京,计算机,2019-04-25,-1.84,1/1/1900,1.16,2.09,1.67,1.3,0.93,0.35,-0.81,-0.54,0,0,0,0,0,0,0,0,0.233333333,0.86,4.1856,-,0,82.75714286,0,-0.728682171,0.925034517,-0.778945959,4.613436544,15448386200,0,0,0,0,0,0,0,0,29.92
300775.SZ, 三角防务,31.28,陕西,国防军工,2019-05-21,1.26,0.83,0.41,0.4,0.34,0.26,0.14,-0.03,0.02,0,0,0,0,0,0,0,0,0,0.833333333,0.123333333,8.2713,是,1,37.536,8.793332452,5.756756757,4.175885015,-2.761406069,3.781751357,17211208476,0,0,1,0,0,0,0,0,39.42
300776.SZ, 帝尔激光,58.55,湖北,机械设备,2019-05-17,2.42,1/3/1900,3.52,5.15,3.39,1.36,1.96,0.7,0.06,0,0,0,0,0,0,0,0,0,3.176666667,1.34,14.844,是,1,18.43126967,19.50805222,1.370646766,3.44960651,2.459639617,3.944354621,15988586978,0,0,1,0,0,0,0,0,150.2
300777.SZ, 中简科技,41.49,江苏,化工,2019-05-16,1.37,0.5,0.58,0.36,0.33,0.31,0.17,0.17,0.06,-0.03,0,0,0,0,0,0,0,0,0.816666667,0.216666667,8.8488,是,1,50.80408163,18.45385811,2.769230769,5.883101322,-236.1084803,4.688771359,18237957913,0,0,1,0,0,0,0,0,50.61
300778.SZ, 新城市,17.47,广东,建筑装饰,2019-05-10,0.4069,0.6549,1.008,1.5005,1.68,1.2,0.81,0,0,0,0,0,0,0,0,0,0,0,0.689933333,0.67,7.0698,是,1,25.32128708,72.88439282,0.029751244,5.499148036,-2.822857981,2.471074146,3572871809,0,0,1,0,0,0,0,0,26.34
300779.SZ, 惠城环保,48.96,山东,公用事业,2019-05-22,0.02,0.11,0.27,0.48,0.85,0.67,0.43,0.07,0,0,0,0,0,0,0,0,0,0,0.133333333,0.39,6.9369,-,0,367.2,0,-0.658119658,0.712400537,0.562845671,7.057907711,6618036689,0,0,0,0,0,0,0,0,17.66
300780.SZ, 德恩精工,15.93,四川,机械设备,2019-05-31,0.84,0.48,0.67,0.51,0.71,0.46,0.51,0.66,2.34,2.06,0,0,0,0,0,0,0,1,0.663333333,0.543333333,8.3008,是,1,24.01507538,19.04094569,0.220858896,1.762674651,2.24833861,1.919092136,2336453100,0,0,0,0,0,0,0,0,16.58
300781.SZ, 因赛集团,22.32,广东,传媒,2019-06-06,0.295,0.534,0.1886,0.71,1.04,0.74,0.6,0,0,0,0,0,0,0,0,0,0,0,0.3392,0.446666667,6.0919,是,1,65.80188679,33.89649725,-0.240597015,2.551178107,-2.256665318,3.663881548,2454525757,0,0,1,0,0,0,0,0,30.23
300782.SZ, 卓胜微,116.66,江苏,电子,2019-06-18,2.0031,1/6/1900,5.96,5.6819,2.1644,2.2652,1.1663,0.165,-0.0024,0,0,0,0,0,0,0,0,0,4.792266667,1.198833333,16.2657,是,1,24.34338657,8.48731521,2.997441957,4.978245579,-6.697317969,7.172147525,6.23E+10,1.00E+00,0,1,0,0,0,0,0,570.54
300783.SZ, 三只松鼠,20.65,安徽,食品饮料,2019-07-12,0.32,1/1/1900,0.75,0.63,0.8441,0.8389,0.79,0.03,0,0,0,0,0,0,0,0,0,0,0.696666667,0.552966667,5.8439,是,1,29.64114833,49.83968839,0.259870999,1.797099027,5.599463331,3.533599138,8280650000,0,0,0,0,0,0,0,0,41.09
300785.SZ, 值得买,25.38,北京,传媒,2019-07-15,0.64,1/2/1900,1.95,2.61,2.39,2.16,0.88,0.57,2.13,0,0,0,0,0,0,0,0,0,1.54,1.203333333,13.6065,是,1,16.48051948,31.2317378,0.279778393,4.333516029,-2.310392993,1.865284974,5046946067,0,0,1,0,0,0,0,0,90.88
300786.SZ, 国林科技,17.01,山东,机械设备,2019-07-23,0.1,0.84,0.94,1.57,1.52,1.12,0.84,0.82,0.55,0.45,0,0,0,0,0,0,0,1,0.626666667,0.926666667,6.7884,是,1,27.14361702,20.43158416,-0.323741007,2.691071166,-31.66326611,2.505745095,3130110102,0,0,1,0,0,0,0,0,23.01
300787.SZ, 海能实业,18.52,江西,电子,2019-08-15,2.1531,1/1/1900,0.8915,1.6787,1.8314,1.65,1.3,0.22,1.02,1.09,0,0,0,0,0,0,0,1,1.420733333,1.056666667,10.1889,是,1,13.03552156,46.28766671,0.344542587,1.394654345,-21.5638966,1.817664321,4250264031,0,1,0,0,0,0,0,0,41.63
300788.SZ, 中信出版,28.82,北京,传媒,2019-07-05,0.66,1/1/1900,1.48,1.55,1.45,1.44,0.93,0.93,0.6409,0.3221,0,0,0,0,0,0,0,1,1.136666667,1.1,10.8425,是,1,25.35483871,53.0846206,0.033333333,2.607524399,-1.320330686,2.658058566,5480166662,0,0,1,0,0,0,0,0,42.41
300789.SZ, 唐源电气,20.84,四川,计算机,2019-08-28,1.0893,0.7945,1.4041,2.1775,2.42,1.8,1.21,0.82,0.6,0,0,0,0,0,0,0,0,0,1.095966667,1.276666667,10.7179,是,1,19.01517686,29.97167869,-0.14154047,3.315584653,-8.134720042,1.944410752,2279258233,0,0,1,0,0,0,0,0,47.52
300790.SZ, 宇瞳光学,14.75,广东,电子,2019-09-20,0.4407,1/1/1900,0.61,1.11,1.14,0.89,0.9,1.06,0,0,0,0,0,0,0,0,0,0,0.7269,0.95,5.3202,-,0,20.29164947,0,-0.234842105,0.948309918,1.17046842,2.772452163,4991114824,0,0,0,0,0,0,0,0,18.23
300791.SZ, 仙乐健康,29.58,广东,食品饮料,2019-09-25,1.1677,1/1/1900,2.14,2.19,3.39,1.74,12.08,1.32,0,0,0,0,0,0,0,0,0,0,1.509233333,5.046666667,13.85,是,1,19.59935508,29.7589985,-0.700944518,5.179035202,-4.083756635,2.135740072,5339110726,0,0,1,0,0,0,0,0,91.96
300792.SZ, 壹网壹创,27.6,浙江,传媒,2019-09-27,0.76,1/1/1900,2.15,3.37,2.71,2.3,1.51,0.49,0,0,0,0,0,0,0,0,0,0,1.453333333,1.433333333,11.5052,是,1,18.99082569,19.75408737,0.013953488,4.271554427,-2.287689111,2.398915273,6584572268,0,0,1,0,0,0,0,0,110.41
300793.SZ, 佳禾智能,18.8,广东,电子,2019-10-18,0.51,0.19,0.26,0.92,0.88,0.5,0.24,0.05,0,0,0,0,0,0,0,0,0,0,0.32,0.263333333,7.1975,是,1,58.75,29.24158247,0.215189873,2.238619492,-3.58204346,2.612018062,6361709440,0,0,1,0,0,0,0,0,18.71
300795.SZ, *ST米奥,37.59,浙江,休闲服务,2019-10-22,0.5,-0.58,-0.65,0.83,0.91,0.7,0.47,0.75,0.84,1.54,1.48,0,0,0,0,0,0,0,-0.243333333,0.64,4.4312,是,1,10000,0,-1.380208333,3.587926665,-0.988878547,8.483029428,5695969434,0,0,1,0,0,0,0,0,19.08
300796.SZ, 贝斯美,11.16,浙江,化工,2019-11-15,0.79,0.47,0.32,0.68,0.86,0.83,0.48,0.38,0,0,0,0,0,0,0,0,0,0,0.526666667,0.563333333,8.0098,是,1,21.18987342,15.74792674,-0.065088757,2.951442932,-4.658682953,1.393293216,4030354452,0,0,1,0,1,0,0,0,19.26
300797.SZ, 钢研纳克,11.76,北京,综合,2019-11-01,0.4576,0.3392,0.3111,0.3519,0.345,0.2259,0,0,0,0,0,0,0,0,0,0,0,0,0.3693,0.0753,3.7016,是,1,31.84402924,30.06815211,3.90438247,1.948575108,-3.758599268,3.177004539,4506138000,0,0,0,0,0,0,0,0,16.04
300798.SZ, 锦鸡股份,6.72,江苏,化工,2019-11-22,0.0154,0.13,0.05,0.25,0.28,0.29,0.36,0,0,0,0,0,0,0,0,0,0,0,0.065133333,0.216666667,2.991,是,1,103.1729785,110.2495366,-0.699384615,3.861180342,2.556919732,2.246740221,2807286156,0,0,1,0,0,0,0,0,10.87
300799.SZ, 左江科技,265.98,北京,计算机,2019-10-29,-1.44,0.06,0.92,1.65,1.26,0.95,0.46,0.39,0.17,0.04,0,0,0,0,0,0,0,0,-0.153333333,0.6,6.2236,-,0,10000,0,-1.255555556,5.666507885,-6.420288821,42.73732245,27137939400,0,0,1,0,0,0,0,0,57.83
300800.SZ, 力合科技,13.86,湖南,机械设备,2019-11-06,0.25,1/1/1900,1.63,3.63,3.01,1.29,0.89,0.66,0,0,0,0,0,0,0,0,0,0,0.986666667,0.946666667,8.5808,是,1,14.0472973,60.91133825,0.042253521,7.155682161,-4.552297736,1.615234011,3304224000,0,1,1,0,0,0,0,0,27.56
300801.SZ, 泰和科技,16.45,山东,化工,2019-11-28,1.8376,1/1/1900,0.9037,1.8553,2.068,1.0962,0.743,0.5521,0,0,0,0,0,0,0,0,0,0,1.343533333,0.7971,10.9224,是,1,12.24383466,25.28099806,0.685526701,3.999380032,-5.893606924,1.50607925,3593173500,0,1,1,0,0,0,0,1,20.86
300802.SZ, 矩子科技,20.95,上海,机械设备,2019-11-14,0.61,0.62,0.55,1.12,1.32,0.9,0.59,0.57,0,0,0,0,0,0,0,0,0,0,0.593333333,0.686666667,4.6568,是,1,35.30898876,32.24928125,-0.13592233,6.321135047,-2.948570358,4.498797457,5445407192,0,0,1,0,0,0,0,0,31.31
300803.SZ, 指南针,58.28,北京,计算机,2019-11-18,0.83,0.43,0.22,0.34,0.37,0.44,0.42,0.33,0.2,-0.46,-0.43,0.02,-0.54,-0.67,0.1,0,0,0,0.493333333,0.396666667,4.18,-,0,118.1351351,0,0.243697479,1.240032196,0.488161698,13.94258373,23794313566,0,0,0,0,0,0,0,0,32.6
300805.SZ, 电声股份,8.01,广东,传媒,2019-11-21,-0.35,-0.08,0.33,0.57,0.54,0.42,0.31,0,0,0,0,0,0,0,0,0,0,0,-0.033333333,0.243333333,3.5122,-,0,10000,0,-1.136986301,2.808450604,-1.813977537,2.280621832,3390072300,0,0,1,0,0,0,0,0,18.85
300806.SZ, 斯迪克,18.41,江苏,化工,2019-11-25,0.55,1/1/1900,1.54,1.23,0.87,0.72,0.64,0.39,0.4,0.61,0.68,0.54,0,0,0,0,0,1,1.066666667,0.583333333,6.6529,是,1,17.259375,11.57064488,0.828571429,1.182320894,0.681888826,2.767214298,8351121408,0,0,0,0,0,0,0,0,52
300807.SZ, 天迈科技,30.3,河南,计算机,2019-12-19,-0.13,-0.55,0.05,1.47,1.15,0.94,0.81,1.026,0.86,2.0367,1.4357,0,0,0,0,0,0,0,-0.21,0.925333333,8.7737,-,0,10000,0,-1.226945245,2.800466121,-13.48194953,3.453503083,2055885300,0,0,1,0,0,0,0,0,36.38
300808.SZ, 久量股份,13.61,广东,电子,2019-11-29,-0.1702,0.05,0.24,0.64,0.74,0.53,0.69,0,0,0,0,0,0,0,0,0,0,0,0.039933333,0.406666667,6.5827,是,1,340.8180301,-146.8615928,-0.901803279,2.232243419,6.365580398,2.067540675,2177600000,0,0,1,0,0,0,0,0,16.44
300809.SZ, 华辰装备,20.14,江苏,机械设备,2019-12-04,0.3,0.49,0.21,1.22,1.17,0.498,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.166,5.8214,是,1,60.42,53.41425838,1.008032129,3.318188912,116.0465407,3.459648882,5078824640,0,0,1,0,0,0,0,0,17.63
300810.SZ, 中科海讯,20.11,北京,国防军工,2019-12-06,0.1073,0.0962,0.27,1.3491,1.45,1.36,0.15,0.53,0.34,0,0,0,0,0,0,0,0,0,0.157833333,0.68,8.7112,是,1,127.4128828,18.62787049,-0.767892157,7.852899618,-5.466024124,2.308522362,2373985500,0,0,1,0,0,0,0,0,37.5
300811.SZ, 铂科新材,52.03,广东,有色金属,2019-12-30,1.85,1/1/1900,1.85,1.96,1.6,1.6,1.31,0.62,0,0,0,0,0,0,0,0,0,0,1.62,1.176666667,14.8288,是,1,32.11728395,11.44071025,0.376770538,3.420006963,47.07710582,3.508712775,10342997133,0,0,1,0,0,0,0,0,73.37
300812.SZ, 易天股份,22.98,广东,机械设备,2020-01-09,0.32,0.5,0.76,1.59,1.26,0.86,0.49,0,0,0,0,0,0,0,0,0,0,0,0.526666667,0.45,6.1728,-,0,43.63291139,0,0.17037037,1.866369631,7.776992249,3.722783826,3223106526,0,0,0,0,0,0,0,0,38.25
300813.SZ, 泰林生物,27.9,浙江,机械设备,2020-01-14,0.92,1/1/1900,0.95,0.88,1.24,1.15,0.74,0.43,1,2.12,0,0,0,0,0,0,0,1,1.03,0.773333333,6.9429,是,1,27.08737864,31.31204036,0.331896552,5.903989612,-1.728151018,4.018493713,3032140166,0,0,1,0,0,0,0,0,49.12
300815.SZ, 玉禾田,15.24,安徽,公用事业,2020-01-23,1.49,1/1/1900,4.66,3.01,1.76,1.49,1.08,0.65,0,0,0,0,0,0,0,0,0,0,2.62,1.073333333,9.9585,是,1,5.816793893,38.30121802,1.440993789,1.914798781,144.2460472,1.530350956,6074542080,0,1,0,0,0,0,0,1,92.9
300816.SZ, 艾可蓝,26.77,安徽,汽车,2020-02-10,-0.13,0.87,1.6,1.72,1.38,0.74,0.28,0,0,0,0,0,0,0,0,0,0,0,0.78,0.34,9.9341,-,0,34.32051282,0,1.294117647,1.584297234,1.517224054,2.694758458,2146231210,0,0,0,0,0,0,0,0,80.32
300817.SZ, 双飞股份,15.26,浙江,机械设备,2020-02-18,0.42,0.83,0.77,1.07,1.07,1.09,0.75,0.55,0.59,0.32,0.45,0,0,0,0,0,0,1,0.673333333,0.796666667,6.8073,是,1,22.66336634,59.18416272,-0.154811715,2.685442462,-9.914014537,2.241711104,2664984914,0,0,1,0,0,0,0,0,27.23
300818.SZ, 耐普矿机,27.25,江西,机械设备,2020-02-12,1.9503,1/2/1900,0.61,1.32,1.24,0.8,0.95,0.52,0.51,1.12,0,0,0,0,0,0,0,1,1.736766667,0.756666667,16.5673,是,1,15.69007543,20.84493742,1.295286344,2.52275558,-116.5946225,1.644806335,2861511110,0,0,1,0,0,0,0,0,31.5
300819.SZ, 聚杰微纤,14.77,江苏,纺织服装,2020-03-12,0.25,0.31,0.06,0.8,0.89,0.97,1.09,0.98,0,0,0,0,0,0,0,0,0,0,0.206666667,1.013333333,5.4457,是,1,71.46774194,81.18148293,-0.796052632,2.125420429,-5.908277406,2.712231669,2203757850,0,0,1,0,0,0,0,0,36.87
300820.SZ, 英杰电气,68.65,四川,电气设备,2020-02-13,2.37,1/1/1900,1.13,2.34,2.38,1.52,0.73,0.44,0,0,0,2.32,1.57,0.9,0,0,0,0,1.716666667,0.896666667,10.5065,是,1,39.99029126,21.189851,0.914498141,1.994019108,2.394618709,6.53405035,14836254315,0,0,0,0,0,0,0,0,53.8
300821.SZ, 东岳硅材,10,山东,化工,2020-03-12,0.43,0.96,0.25,0.61,0.74,0.34,0.07,-0.04,0,0,0,0,0,0,0,0,0,0,0.546666667,0.123333333,4.3644,是,1,18.29268293,23.47791751,3.432432432,1.651525105,-4.895048669,2.291265695,12000000000,0,0,0,0,0,0,0,0,11.53
300822.SZ, 贝仕达克,12.53,广东,电子,2020-03-13,0.2836,0.8,1.69,1.81,1.23,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.924533333,0.2,7.7205,是,1,13.55278339,52.88582276,3.622666667,3.078793467,-3.450771703,1.622951881,3007293975,0,1,1,0,0,0,0,1,44.51
300823.SZ, 建科机械,19.94,天津,机械设备,2020-03-19,0.38,0.97,1.02,1.2,1.13,0.9,0.58,0.18,0.27,0.16,0.98,0,0,0,0,0,0,1,0.79,0.553333333,10.3052,是,1,25.24050633,140.7019374,0.427710843,3.976148712,-3.64266819,1.934945464,1865568275,0,0,1,0,0,0,0,0,28.86
300824.SZ, 北鼎股份,10.59,广东,家用电器,2020-06-19,0.144,0.499,0.5275,0.4034,0.4172,0.2524,0.3281,0.2039,0.0863,0.0284,0,0,0,0,0,0,0,1,0.390166667,0.261466667,2.195,是,1,27.1422469,99.35418907,0.492223355,3.146793604,-1.81368577,4.824601367,3455958412,0,0,1,0,0,0,0,0,27.93
300825.SZ, 阿尔特,16.61,北京,汽车,2020-03-27,0.1641,0.6597,0.3871,0.5684,0.5351,0.2071,0.0519,-0.0979,0.1015,0.0155,0,0,0,0,0,0,0,0,0.403633333,0.0537,4.8394,-,0,41.15120984,0,6.51644941,4.48974359,-3.44079142,3.432243667,8262392958,0,0,1,0,0,0,0,0,27.6
300826.SZ, 测绘股份,18.83,江苏,建筑装饰,2020-04-03,0.49,0.73,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73,0,7.4204,是,1,25.79452055,40.85733152,-999,1.614204552,7.086577821,2.537599051,2741648000,0,0,0,0,0,0,0,0,30.56
300827.SZ, 上能电气,35.35,江苏,电气设备,2020-04-10,0.34,0.45,1.15,1.52,1.28,1.19,0.73,0.67,0.42,0.25,0,0,0,0,0,0,0,1,0.646666667,0.863333333,4.108,是,1,54.66494845,29.13146323,-0.250965251,1.350838806,1.311844352,8.605160662,12582783858,0,0,0,0,0,0,0,0,80.47
300828.SZ, 锐新科技,15.17,天津,有色金属,2020-04-21,0.58,0.69,0.65,0.76,0.74,0.57,0.59,0.63,0.58,0.41,0.38,0,0,0,0,0,0,1,0.64,0.596666667,5.0332,是,1,23.703125,68.24923506,0.072625698,4.815705069,14.82833246,3.013987125,2516703000,0,0,1,0,0,0,0,0,29.37
300829.SZ, 金丹科技,20.67,河南,农林牧渔,2020-04-22,0.73,0.73,1.16,1.36,0.99,0.56,0.64,0.43,0.41,0.33,0,0,0,0,0,0,0,1,0.873333333,0.543333333,8.4492,是,1,23.66793893,15.02832498,0.607361963,1.005543736,4.067561433,2.446385457,3734129486,0,0,0,0,0,0,0,0,92.57
300830.SZ, 金现代,8.82,山东,计算机,2020-05-06,0.13,0.15,0.17,0.26,0.22,0.35,0.33,0.01,2.9,0.72,0,0,0,0,0,0,0,1,0.15,0.23,2.8125,是,1,58.8,39.12396904,-0.347826087,7.067624826,-9.647039698,3.136,3793702500,0,0,1,0,0,0,0,0,12.14
300831.SZ, 派瑞股份,12.6,陕西,电子,2020-05-07,0.1718,0.1668,0.0996,0.2599,0.2407,0.2505,0.13,0,0,0,0,0,0,0,0,0,0,0,0.146066667,0.126833333,2.6627,是,1,86.26198083,18.04372123,0.151642576,9.084271235,-2.492161841,4.732038908,4032000000,0,0,1,0,0,0,0,0,19.56
300832.SZ, 新产业,60.23,广东,医药生物,2020-05-12,1.6887,1/1/1900,2.3782,2.0859,1.8736,1.453,1.2195,0.6833,0.7016,1.333,0.74,0,0,0,0,0,0,1,1.768566667,1.1186,8.1405,是,1,34.05582675,41.41844607,0.581053698,8.258329597,-16.44080874,7.398808427,47323842421,0,0,1,0,0,0,0,0,132.06
300833.SZ, 浩洋股份,109.96,广东,机械设备,2020-05-20,4.2237,1/1/1900,1.1666,3.1,1.79,0.83,1.4,0,0,0,0,0,0,0,0,0,0,0,2.3342,0.743333333,25.4416,是,1,47.10821695,52.08713319,2.140179372,8.609886377,-2.089036402,4.322055217,9272596920,0,0,1,0,0,0,0,0,45.77
300835.SZ, 龙磁科技,29.17,安徽,有色金属,2020-05-25,0.88,1/1/1900,1.08,1.6,1.53,1.28,0.94,0.58,0.44,0.28,0.24,0,0,0,0,0,0,1,1.27,0.933333333,8.2807,是,1,22.96850394,22.49859266,0.360714286,1.264881943,4.346701455,3.522649051,3504454630,0,0,0,0,0,0,0,0,49.6
300836.SZ, 佰奥智能,26.64,江苏,机械设备,2020-05-28,-0.74,-0.21,0.34,1.74,1.37,2.52,2.15,0.58,0,0,0,0,0,0,0,0,0,0,-0.203333333,1.75,8.4587,-,0,10000,0,-1.116190476,2.273326111,18.6418374,3.149420124,1705824095,0,0,1,0,0,0,0,0,48
300837.SZ, 浙矿股份,37.85,浙江,机械设备,2020-06-05,1.87,1/1/1900,1.38,1.28,0.99,0.58,0.41,0,0.63,0.57,0,0,0,0,0,0,0,0,1.61,0.33,12.2673,是,1,23.50931677,16.08139829,3.878787879,2.912781836,-4.552362105,3.085438524,3785000000,0,0,1,0,0,0,0,0,47.51
300838.SZ, 浙江力诺,17.88,浙江,机械设备,2020-06-08,0.78,0.63,0.52,0.66,0.7,0.31,0.17,0.14,0.54,0.65,0.7,0,0,0,0,0,0,1,0.643333333,0.206666667,6.7417,是,1,27.79274611,31.91279885,2.112903226,2.100490874,8.007686772,2.652150051,2437759200,0,0,1,0,0,0,0,0,19
300839.SZ, 博汇股份,11.81,浙江,化工,2020-06-30,0.85,0.31,0.64,0.97,1.15,1.07,0.97,0.65,1.74,2.37,0.31,0,0,0,0,0,0,1,0.6,0.896666667,5.6005,是,1,19.68333333,13.77698109,-0.330855019,1.500951153,1.095540102,2.108740291,2898887076,0,0,0,0,0,0,0,0,24.36
300840.SZ, 酷特智能,12.14,山东,纺织服装,2020-07-08,0.36,0.26,0.23,0.38,0.35,0.35,0.11,0.09,0,0,0,0,0,0,0,0,0,0,0.283333333,0.183333333,4.5064,是,1,42.84705882,10.12575663,0.545454545,1.833313287,-6.975190735,2.693946387,2913600000,0,0,0,0,0,0,0,0,16.92
300841.SZ, 康华生物,60.95,四川,医药生物,2020-06-16,4.464,1/9/1900,7.77,4.15,3.74,0,0,0,0,0,0,0,0,0,0,0,0,0,7.150233333,0,22.8419,是,1,8.524197346,11.18176135,-999,3.506736399,-5.925524517,2.668341951,8206944867,0,1,1,0,0,0,0,0,468.24
300842.SZ, 帝科股份,67.39,江苏,电子,2020-06-18,-0.17,0.94,0.94,0.94,0.74,0.89,0.42,0,0,0,0,0,0,0,0,0,0,0,0.57,0.436666667,9.1902,-,0,118.2280702,0,0.305343511,1.268900306,0.611053833,7.332811038,6755847500,0,0,0,0,0,0,0,0,69.19
300843.SZ, 胜蓝股份,19.28,广东,电子,2020-07-02,0.38,0.7,0.77,0.71,0.62,0.41,0.32,0,0,0,0,0,0,0,0,0,0,0,0.616666667,0.243333333,6.7203,是,1,31.26486486,12.51752984,1.534246575,2.378787634,-22.03279662,2.868919542,2884221580,0,0,1,0,0,0,0,0,29.27
300845.SZ, 捷安高科,19.99,河南,计算机,2020-07-03,0.4,0.39,0.84,1.16,1.08,0.76,0.48,0.37,0.31,0.5,0.37,0.25,0,0,0,0,0,1,0.543333333,0.536666667,6.9747,是,1,36.79141104,49.51072142,0.01242236,4.096531143,-2.525556836,2.866073093,2225045441,0,0,1,0,0,0,0,0,31.64
300846.SZ, 首都在线,13.36,北京,计算机,2020-07-01,-0.4093,0.0532,0.1038,0.1841,0.16,0.1149,0.11,0.4976,0.36,0.8181,0.97,1.7,1.1012,0.6593,0.6003,0,0,0,-0.0841,0.240833333,2.5892,-,0,10000,0,-1.349204152,1.063456523,3.791280306,5.159894948,6236753089,0,0,0,0,0,0,0,0,22.19
