Code,Name,Close,Location,Industry,List_date,EPS_2022,EPS_2021,EPS_2020,EPS_2019,EPS_2018,EPS_2017,EPS_2016,EPS_2015,EPS_2014,EPS_2013,EPS_2012,EPS_2011,EPS_2010,EPS_2009,EPS_2008,EPS_2007,EPS_2006,Profit,AVG_EPS_2020_22,AVG_EPS_2015_17,Net_Asset,Div,Dividend,PE20_22,Div_Rate,Growth,Liquidate_Ratio,Assest_Over_Debt,PB,Mkt_value,,,,,,,,,Price201231
000042.SZ, 中洲控股,7.48,广东,房地产,1994-09-21,0.1198,0.3097,0.4232,1.184,0.6719,0.9256,0.3959,0.8377,0.6381,1.6934,1.72,1.3325,1.5114,1.1135,0.0283,0.8427,0,1,0.284233333,0.719733333,12.1907,是,1,26.31640671,10.01465487,-0.605085217,1.723815759,0.32942549,0.613582485,5132496393,0,0,0,1,1,1,1,1,9.14
000045.SZ, 深纺织Ａ,11,广东,电子,1994-08-15,0.14,0.12,0.07,0.04,-0.04,0.1,-0.17,0.02,-0.22,0.1,-0.24,0.15,0.14,0.16,0.19,0.05,0,0,0.11,-0.016666667,5.6252,是,1,100,41.45634929,-7.6,3.399381954,-10.15495417,1.955486027,5764218642,0,0,1,1,0,1,0,0,7.17
000046.SZ, 泛海控股,0.98,北京,非银金融,1994-09-12,-2.2202,-2.1659,-0.8894,0.2107,0.1791,0.5564,0.6045,0.4433,0.342,0.2592,0.1716,0.0566,0.054,0.177,0.094,0.853,0,0,-1.7585,0.534733333,-1.0512,-,0,10000,0,-4.288555043,0.736674103,-0.189735009,-0.932267884,5040314636,0,0,0,1,1,1,1,1,3.28
000047.SZ, ST中侨,0,广东,-,1994-10-21,0,0,0,0,0,0,0,0,0,0,0,-0.3127,0,0.1662,0,0,0,0,0,0,0,-,0,10000,0,-999,0,0,#DIV/0!,966848793.5,0,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,0
000048.SZ, 京基智农,19.52,广东,农林牧渔,1994-11-01,1.4775,0.7441,2.153,2.735,1.1193,0.7083,0.0153,0.52,0.29,-0.0231,0.0709,1.2361,-0.1207,0.1171,0.0924,0.062,0,0,1.4582,0.414533333,5.0127,是,1,13.38636675,67.68295227,2.517690576,0.69200059,0.165681648,3.894108963,10475249785,0,1,0,1,0,1,0,0,22.9
000049.SZ, 德赛电池,35.28,广东,电子,1995-03-20,2.8868,1/2/1900,3.2321,2.4409,1.9556,1.4643,1.2439,1.1217,1.1428,1.5057,1.0498,0.872,0.5216,-0.2605,0.0114,0.0522,0,1,2.9204,1.276633333,13.6554,是,1,12.08053691,22.46587773,1.28757931,1.393264555,1.16290545,2.583593304,10589313309,0,1,0,1,0,1,0,0,67.6
000050.SZ, 深天马Ａ,9.18,广东,电子,1995-03-15,0.0458,0.6276,0.6749,0.4049,0.4599,0.5761,0.4062,0.4901,0.7116,0.25,0.0948,0.1761,0.1226,-0.3581,0.0163,0.26,0,1,0.449433333,0.4908,12.2324,-,0,20.42572128,0,-0.084284162,1.03828875,0.880492689,0.750465976,23324025303,0,0,0,1,1,1,1,1,14.74
000055.SZ, 方大集团,4.95,广东,建筑装饰,1996-04-15,0.26,0.21,0.35,0.31,1.91,0.97,0.91,0.14,0.13,0.11,0.03,0.09,0.11,0.1,0.05,0.0629,0,1,0.273333333,0.673333333,5.3544,是,1,18.1097561,18.97747849,-0.594059406,1.244514797,2.298562519,0.92447333,5100902578,0,0,0,1,1,1,1,1,4.47
000056.SZ, 皇庭国际,3.89,广东,房地产,1996-07-08,-1.64,-1.01,-0.26,0.04,0.08,0.15,0.1,0.09,-1.26,10.51,0.08,-0.56,-0.75,0.03,-0.12,0.33,0,0,-0.97,0.113333333,1.7877,-,0,10000,0,-9.558823529,0.173015701,0.307578004,2.17598031,4949262865,0,0,0,1,0,1,0,0,3.03
000058.SZ, 深 赛 格,6.18,广东,商业贸易,1996-12-26,0.0128,0.0375,0.021,0.0635,0.0225,0.1777,0.1371,0.0946,0.0616,0.0692,0.0581,0.0879,0.0755,-0.3977,0.062,0.08,0,1,0.023766667,0.136466667,1.5661,是,1,260.0280505,78.04104582,-0.825842697,1.60866211,-18.32584317,3.946108167,8027428381,0,0,0,1,0,1,0,0,6.72
000059.SZ, 华锦股份,6.29,辽宁,化工,1997-01-30,0.33,0.56,0.2,0.62,0.63,1.15,1.13,0.21,-1.3216,-0.1293,0.0163,0.7014,0.3437,0.1634,0.3206,0.2,0,0,0.363333333,0.83,9.02,是,1,17.31192661,39.92737242,-0.562248996,1.647434104,2.731969597,0.697339246,9884554879,0,0,0,1,1,1,1,1,5.52
000060.SZ, 中金岭南,4.75,广东,有色金属,1997-01-23,0.28,0.27,0.26,0.24,0.26,0.46,0.15,0.09,0.23,0.2,0.21,0.46,0.45,0.4,0.39,1.65,0,1,0.27,0.233333333,3.8121,是,1,17.59259259,30.83045903,0.157142857,1.014425226,1.01217818,1.246032371,18276594649,0,0,0,1,1,1,1,1,4.82
000061.SZ, 农 产 品,5.99,广东,商业贸易,1997-01-10,0.1177,0.2205,0.1858,0.1828,0.0252,0.0082,0.0521,0.0121,0.0497,0.0666,0.0346,0.2691,0.36,0.11,0.13,0.44,0,1,0.174666667,0.024133333,3.3839,是,1,34.29389313,33.99698272,6.237569061,0.440472782,0.718880416,1.770146872,10707843667,0,0,0,1,0,1,0,0,7.05
000062.SZ, 深圳华强,11.42,广东,电子,1997-01-30,0.9106,0.8447,0.5971,0.6024,0.9504,0.5716,0.5904,0.5556,0.72,0.618,0.422,0.07,0.29,0.3,0.15,0.38,0,1,0.784133333,0.572533333,6.7175,是,1,14.56384969,32.9452608,0.369585468,1.571538974,1.339211593,1.700037216,12362648186,0,1,0,1,0,1,0,0,12.44
000063.SZ, 中兴通讯,45.54,广东,通信,1997-11-18,1.71,1/1/1900,0.92,1.22,-1.67,1.08,-0.57,0.77,0.77,0.39,-0.83,0.61,1.15,1.35,1.2,1.29,0,0,1.366666667,0.426666667,12.38,是,1,33.32195122,23.46263159,2.203125,1.758067964,2.180902447,3.678513732,1.85E+11,1.00E+00,0,0,1,0,1,0,0,33.65
000065.SZ, 北方国际,15.02,北京,建筑装饰,1998-06-05,0.65,0.78,0.9,0.91,0.77,0.97,0.95,0.82,0.73,0.74,0.74,0.45,0.27,0.35,0.22,-0.29,0,1,0.776666667,0.913333333,7.6043,是,1,19.33905579,0,-0.149635036,1.617400094,1.7657534,1.975198243,16568977799,0,0,0,1,0,1,0,0,7.46
000066.SZ, 中国长城,13.83,广东,计算机,1997-06-26,0.038,0.204,0.317,0.38,0.336,0.204,0.025,-0.027,0.044,0.022,-0.181,0.076,0.167,0.795,0.021,0.214,0,0,0.186333333,0.067333333,4.2366,是,1,74.22182469,0,1.767326733,1.672693843,1.682467128,3.26441014,48354728314,0,0,0,1,0,1,0,0,18.99
000068.SZ, 华控赛格,2.99,广东,公用事业,1997-06-11,-0.2162,-0.0971,-0.165,0.006,-0.132,0.0324,0.0099,0.007,-0.1208,-0.0415,0.0035,-0.0456,0.0395,-2.1484,0.0231,-0.2443,0,0,-0.159433333,0.016433333,0.0453,-,0,10000,0,-10.70182556,0.604614489,-0.048053443,66.00441501,3009947677,0,0,0,1,0,1,0,0,3.25
000069.SZ, 华侨城Ａ,4.4,广东,房地产,1997-09-10,-1.3296,0.4727,1.5633,1.5044,1.2907,1.0533,0.8395,0.637,0.6566,0.6062,0.5294,0.568,0.978,0.551,0.35,0.66,0,0,0.235466667,0.843266667,8.0179,-,0,18.68629672,0,-0.72076844,1.624720696,0.292088939,0.548772122,38384395522,0,0,0,1,1,1,1,1,7.09
000070.SZ, 特发信息,9.66,广东,通信,2000-05-11,0.0157,-0.7505,0.014,0.4096,0.4393,0.4236,0.6245,0.3349,0.2051,0.23,0.19,0.1471,0.251,0.1653,0.1417,0.0442,0,0,-0.240266667,0.461,2.0419,-,0,10000,0,-1.521185828,1.355580594,0.318517707,4.730887899,9165509657,0,0,0,1,0,1,0,0,9.21
000078.SZ, 海王生物,3.22,广东,医药生物,1998-12-18,-0.3905,0.0355,-0.11,0.091,0.156,0.2427,0.1876,0.6467,0.0325,0.1644,0.0905,0.0805,0.0715,0.0217,0.0372,0.0626,0,0,-0.155,0.359,1.7053,-,0,10000,0,-1.431754875,1.061649143,0.166125664,1.88823081,8940208085,0,0,0,1,0,1,0,0,4.01
000088.SZ, 盐 田 港,4.85,广东,交通运输,1997-07-28,0.2,0.21,0.18,0.19,0.24,0.21,0.18,0.22,0.23,0.2,0.2111,0.2854,0.3295,0.3696,0.4602,0.5188,0,1,0.196666667,0.203333333,4.2151,是,1,24.66101695,22.4921465,-0.032786885,2.94702315,4.348143551,1.150625133,11088367413,0,0,1,1,1,1,1,0,6.32
000089.SZ, 深圳机场,6.95,广东,交通运输,1998-04-20,-0.5572,-0.0168,0.0137,0.2895,0.3257,0.3225,0.2743,0.2661,0.1584,0.2511,0.28,0.3544,0.4225,0.3402,0.142,0.3302,0,0,-0.186766667,0.287633333,5.2095,-,0,10000,0,-1.649322054,0.628437841,2.215302125,1.334101161,14560463514,0,0,0,1,1,1,1,0,8.17
000090.SZ, 天健集团,5.04,广东,房地产,1999-07-21,0.9713,0.9606,0.738,0.6042,0.54,0.5,0.37,0.71,0.76,0.6849,0.498,0.445,0.2426,0.1264,-0.3771,0.5692,0,1,0.889966667,0.526666667,5.6286,是,1,5.663133451,0,0.689810127,1.408260763,0.501253618,0.895426927,9772492620,0,1,0,1,1,1,1,1,5.94
000096.SZ, 广聚能源,8.02,广东,化工,2000-07-24,0.104,0.128,0.246,0.24,0.2,0.28,0.55,0.28,0.08,0.13,0.04,0.18,0.16,0.21,0.25,0.44,0,1,0.159333333,0.37,4.8805,是,1,50.33472803,0,-0.569369369,16.34193434,-1.829987698,1.643274255,4245120000,0,0,1,1,0,1,0,0,9.69
000099.SZ, 中信海直,9.44,广东,交通运输,2000-07-31,0.25,0.37,0.36,0.35,0.25,0.15,0.14,0.2795,0.3495,0.3635,0.274,0.2705,0.2396,0.2177,0.1811,0.1654,0,1,0.326666667,0.189833333,6.3416,是,1,28.89795918,0,0.720807726,4.422256515,-5.093222548,1.488583323,7556001134,0,0,1,1,1,1,1,0,7.46
000100.SZ, TCL科技,3.94,广东,电子,2004-01-30,0.0185,0.7354,0.3226,0.1935,0.2562,0.2178,0.1312,0.2141,0.3475,0.2481,0.0938,0.1195,0.1243,0.1667,0.1938,0.153,0,1,0.358833333,0.1877,2.9685,是,1,10.98002787,0,0.91173859,1.090841488,0.133809918,1.327269665,7.40E+10,1.00E+00,1,0,1,1,1,1,1,7.08
000150.SZ, 宜华健康,0,广东,医药生物,2000-08-07,-0.4996,-0.777,-0.7155,-1.7913,0.283,0.3893,1.6623,0.12,0.09,0.28,0.01,0.02,0.03,0.31,0.25,0.35,0,0,-0.664033333,0.723866667,-0.8886,-,0,10000,0,-1.917342052,0.256632517,-0.582961871,0,447625754.1,0,0,0,1,1,1,1,1,2.96
000151.SZ, 中成股份,13.11,北京,商业贸易,2000-09-06,-1.2288,0.0252,-0.9822,0.0296,0.2818,0.2952,0.3408,0.4547,0.3831,0.315,0.148,-0.037,0.027,0.097,0.143,0.136,0,0,-0.7286,0.363566667,2.0821,-,0,10000,0,-3.004034107,1.145988286,0.498996042,6.296527544,4220507807,0,0,0,1,0,1,0,0,8.13
000153.SZ, 丰原药业,10.1,安徽,医药生物,2000-09-20,0.4869,0.3671,0.3323,0.2589,0.1921,0.2091,0.1468,0.1038,0.1313,0.0914,0.0731,0.0381,0.16,0.09,0.0546,0.02,0,1,0.395433333,0.153233333,5.2045,是,1,25.54159993,21.5060911,1.580596041,0.886023748,1.519274049,1.940628302,3188267808,0,0,0,1,0,1,0,0,8.8
000155.SZ, 川能动力,14.4,四川,公用事业,2000-09-26,0.48,0.23,0.12,0.17,0.24,0.26,1.85,-1.2,-3.33,-1.35,0.02,-0.44,-0.45,0.18,0.29,0.29,0,0,0.276666667,0.303333333,3.6349,-,0,52.04819277,0,-0.087912088,1.523232328,0.105703591,3.961594542,21297623984,0,0,0,1,0,1,0,0,8.3
000156.SZ, 华数传媒,8.7,浙江,传媒,2000-09-06,0.43,0.49,0.56,0.45,0.45,0.45,0.42,0.4,0.33,0.22,0.17,0.88,1.55,0.71,0.16,0.06,0,1,0.493333333,0.423333333,7.8514,是,1,17.63513514,0,0.165354331,1.182839015,-9.480825754,1.108082635,17621387523,0,0,0,1,1,1,1,1,8.56
000157.SZ, 中联重科,6.75,湖南,机械设备,2000-10-12,0.27,0.74,0.97,0.58,0.26,0.17,-0.12,0.01,0.08,0.5,0.95,1.05,0.97,1.418,1.0318,1.7536,0,0,0.66,0.02,6.308,是,1,10.22727273,0,32,1.520637096,2.68620992,1.070069753,57882208214,1,1,0,1,1,1,1,1,9.9
000158.SZ, 常山北明,8.09,河北,计算机,2000-07-24,-0.13,0.08,0.06,0.06,0.11,0.21,0.28,0.24,0.0338,0.024,0.02,0.08,0.08,0.1,0.17,0.12,0,0,0.003333333,0.243333333,3.7222,-,0,2427,0,-0.98630137,1.222574141,0.701937323,2.173445812,13220560283,0,0,0,1,0,1,0,0,6.2
000159.SZ, 国际实业,7.1,新疆,化工,2000-09-26,0.6197,0.0575,0.1846,0.0633,0.1245,-0.1378,0.0732,0.1164,0.2682,0.0739,0.21,0.68,1.35,0.63,0.63,0.3,0,0,0.287266667,0.017266667,5.2548,-,0,24.7157113,0,15.63706564,4.031186944,28.47572963,1.351145619,3773385045,0,0,1,1,1,1,1,0,5.12
000166.SZ, 申万宏源,4.62,新疆,非银金融,2015-01-26,0.11,0.38,0.31,0.24,0.19,0.23,0.27,0.82,0.51,0.28,0.21,0.25,0.44,0.59,0.34,0.89,0,1,0.266666667,0.44,3.7957,是,1,17.325,0,-0.393939394,0,0,1.217166794,1.16E+11,1.00E+00,0,0,1,1,1,1,1,5.28
000301.SZ, 东方盛虹,11.82,江苏,化工,2000-05-29,0.08,0.73,0.07,0.4,0.26,0.19,0.121,0.1371,0.18,0.27,0.13,0.09,0.06,0.08,0.14,0.1193,0,1,0.293333333,0.149366667,5.2629,是,1,40.29545455,120.6067825,0.963847356,0.617277294,0.305841593,2.24591005,7.83E+10,1,0,0,1,0,1,0,0,9.48
000333.SZ, 美的集团,58.92,广东,家用电器,2013-09-18,4.33,1/4/1900,3.9,3.58,3.05,2.63,2.28,2.99,2.49,4.33,3.26,0,0,0,0,0,0,1,4.123333333,2.633333333,20.4273,是,1,14.28940986,58.16182207,0.565822785,1.265373015,1.289673009,2.884375321,4.10E+11,1.00E+00,1,0,1,0,1,0,0,98.44
000338.SZ, 潍柴动力,12.46,山东,汽车,2007-04-30,0.57,1/1/1900,1.16,1.15,1.08,0.85,0.61,0.35,2.51,1.79,1.5,3.36,4.07,4.09,2.32,4.42,0,1,0.943333333,0.603333333,8.3864,是,1,13.20848057,16.90865972,0.563535912,1.407052178,2.16904595,1.485738815,1.08E+11,1.00E+00,1,0,1,1,1,1,1,15.79
000400.SZ, 许继电气,23.05,河南,电气设备,1997-04-18,0.7529,0.7184,0.7101,0.4228,0.198,0.6087,0.8617,0.7147,1.0573,1.0634,0.88,0.4137,0.3877,0.3442,0.101,0.3066,0,1,0.727133333,0.728366667,9.9972,是,1,31.6998258,18.59360299,-0.001693286,1.991284138,-4.443735292,2.305645581,22919279734,0,0,0,1,0,1,0,0,14.46
000401.SZ, 冀东水泥,7.37,河北,建筑材料,1996-06-14,0.506,1/1/1900,1.948,1.853,1.101,0.08,0.039,-1.273,0.026,0.256,0.134,1.235,1.153,0.811,0.41,0.382,0,0,1.360666667,-0.384666667,11.4383,是,1,5.416462518,29.07477939,-4.537261698,1.188782415,1.491347158,0.644326517,20680909829,0,1,0,1,1,1,1,1,14.15
000402.SZ, 金 融 街,4.52,北京,房地产,1996-06-26,0.28,0.55,0.84,1.15,1.09,1.01,0.94,0.75,0.97,0.96,0.75,0.67,0.59,0.55,0.43,0.68,0,1,0.556666667,0.9,12.6897,是,1,8.119760479,0,-0.381481481,2.445148378,0.490455716,0.356194394,14257195656,0,1,1,1,1,1,1,1,6.45
000403.SZ, 派林生物,19.96,山西,医药生物,1996-06-28,0.8032,0.553,0.3793,0.5886,0.2934,0.1405,0.1977,0.28,0.45,0.26,0.15,0.19,0.14,0.01,0.95,0.16,0,1,0.5785,0.206066667,9.3769,是,1,34.50302506,0,1.807343902,3.176219675,-6.216308403,2.128635263,15202398877,0,0,1,1,0,1,0,0,38
000404.SZ, 长虹华意,6.92,江西,家用电器,1996-06-19,0.3775,0.2664,0.1667,0.044,0.1037,0.152,0.4508,0.3894,0.3345,0.2985,0.3172,0.0943,0.0588,0.2688,0.0808,0.02,0,1,0.2702,0.330733333,5.1634,是,1,25.61065877,52.97762537,-0.183027615,1.232926224,4.604286257,1.340202192,4628373260,0,0,0,1,1,1,1,0,5.07
000405.SZ, ST鑫光,0,广东,-,1996-06-20,0,0,0,0,0,0,0,2.7772,0.0035,-0.0445,-0.0466,-0.2208,-0.04,0,0,0,0,0,0,0.925733333,0,-,0,10000,0,-1,0,0,#DIV/0!,817085086,0,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,0
000406.SZ, 石油大明,0,山东,-,1996-06-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,10000,0,-999,0,0,#DIV/0!,3683959393,0,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,0
000407.SZ, 胜利股份,3.65,山东,公用事业,1996-07-03,0.17,0.13,0.16,0.15,0.12,0.07,-0.35,0.04,0.05,0.03,-0.22,0.01,0.5,0.41,0.57,0.06,0,0,0.153333333,-0.08,3.099,是,1,23.80434783,0,-2.916666667,0.632444098,0.541066303,1.17779929,3194707301,0,0,0,1,1,1,1,0,4.25
000408.SZ, *ST藏格,22.57,青海,化工,1996-06-28,3.57,0.72,0.11,0.18,0.6516,0.61,0.5,-0.2359,-0.219,0.0857,0.0183,0.0291,0.138,-0.62,-0.41,0.027,0,0,1.466666667,0.291366667,7.6711,是,1,15.38863636,79.70752656,4.033748999,3.566220338,-5.200712151,2.942211678,37092811163,0,0,1,1,0,1,0,0,8.01
000409.SZ, 山东地矿,9.99,山东,综合,1996-06-27,0.0468,0.0344,0.1445,-0.8888,0.0606,-0.4401,-0.4095,0.206,-0.0662,0.27,0.27,0.0327,-0.033,-0.0807,0.0161,-0.153,0,0,0.075233333,-0.214533333,2.0899,-,0,132.7868852,0,-1.350683654,2.481744185,-2.027215649,4.780133021,6529189264,0,0,1,1,0,1,0,0,4.07
000410.SZ, *ST沈机,8.38,辽宁,机械设备,1996-07-18,0.01,-0.51,-0.43,-3.9,-1.03,0.15,-1.83,-0.83,0.033,0.03,0.04,0.19,0.2597,0.05,0.04,0.14,0,0,-0.31,-0.836666667,0.4897,-,0,10000,0,-0.629482072,1.293050746,2.161035747,17.11251787,17302576533,0,0,0,1,0,1,0,0,3.69
000411.SZ, 英特集团,12.07,浙江,医药生物,1996-07-16,0.65,0.63,0.63,0.66,0.45,0.4,0.42,0.33,0.32,0.36,0.33,0.9,0.2,0.151,0.09,0.13,0,1,0.636666667,0.383333333,6.394,是,1,18.95811518,30.01474191,0.660869565,1.352355836,0.815961617,1.887707226,6090787216,0,0,0,1,0,1,0,0,19.38
000412.SZ, ST五环,0,吉林,-,1996-07-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,10000,0,-999,0,0,#DIV/0!,835099243.6,0,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,0
000413.SZ, 东旭光电,1.72,河北,电子,1996-09-25,-0.29,-0.49,-0.59,-0.2,0.38,0.33,0.29,0.48,0.33,0.51,0.37,0.031,0.004,-0.08,0.01,0.03,0,0,-0.456666667,0.366666667,4.0129,-,0,10000,0,-2.245454545,0.923601522,1.029081709,0.428617708,9406692413,0,0,0,1,1,1,1,0,2.56
000415.SZ, 渤海租赁,2.1,新疆,非银金融,1996-07-16,-0.3219,-0.1998,-1.2492,0.2992,0.3686,0.43,0.37,0.37,0.55,0.83,0.3876,0.4311,0.01,-0.2857,-0.2864,0.0438,0,0,-0.5903,0.39,4.4835,-,0,10000,0,-2.513589744,0.32930512,0.089757233,0.468384075,13420411182,0,0,0,1,1,1,1,0,2.4
000416.SZ, 民生控股,1.94,山东,非银金融,1996-07-19,-0.0537,0.0256,0.0658,0.0534,0.0376,0.0512,0.0313,0.0401,0.1653,0.0084,0.1104,0.06,0.0269,0.1228,-0.0228,0.0078,0,0,0.012566667,0.040866667,1.6084,-,0,154.3766578,0,-0.692495922,35.14892482,-22.32065459,1.20616762,1021193268,0,0,1,1,1,1,1,0,5.76
000417.SZ, 合肥百货,4.68,安徽,商业贸易,1996-08-12,0.2149,0.2319,0.1757,0.2047,0.2879,0.2733,0.3635,0.3364,0.4693,0.5613,0.5243,1.0029,0.5956,0.4186,0.326,0.2714,0,1,0.2075,0.3244,5.509,是,1,22.55421687,32.57144213,-0.360357583,1.088607119,3.211385031,0.849518969,3798036054,0,0,0,1,1,1,1,1,4.82
000418.SZ, 小天鹅A,0,江苏,-,1997-03-28,0,0,0,0,2.94,2.38,1.86,1.45,1.1,0.65,0.54,0.72,0.8,0.41,0.07,0.91,0,0,0,1.896666667,0,-,0,10000,0,-1,0,0,#DIV/0!,36298472776,0,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,0
000419.SZ, 通程控股,5.49,湖南,商业贸易,1996-08-16,0.2681,0.2547,0.3332,0.3209,0.2602,0.2353,0.1881,0.1884,0.2634,0.2791,0.2858,0.5018,0.3002,0.1619,0.1103,0.3057,0,1,0.285333333,0.203933333,5.6064,是,1,19.24065421,0,0.399150049,2.005573779,-14.0405976,0.979238014,3065806174,0,0,1,1,1,1,1,1,4.67
000420.SZ, 吉林化纤,3.71,吉林,化工,1996-08-02,-0.0399,-0.0596,-0.1076,0.0461,0.0672,0.0433,0.0279,0.0201,0.0501,-1.0404,0.0262,-0.7772,-0.2088,0.05,-0.95,0.21,0,0,-0.069033333,0.030433333,1.7612,-,0,10000,0,-3.268346112,0.4666845,1.243280553,2.106518283,8458507100,0,0,0,1,0,1,0,0,1.89
000421.SZ, 南京公用,5.4,江苏,公用事业,1996-08-06,0.1047,0.1723,0.3931,0.1767,0.2501,0.2594,0.3363,0.3984,0.4673,0.1891,0.2661,0.252,0.1662,0.1448,0.148,0.2584,0,1,0.223366667,0.331366667,4.9555,是,1,24.17549619,95.53341623,-0.325922945,1.101815742,0.331661491,1.089698315,3099483966,0,0,0,1,1,1,1,0,6.78
000422.SZ, ST宜化,11.48,湖北,化工,1996-08-15,2.4106,1/1/1900,0.129,0.092,0.23,-5.739,-1.431,0.039,0.035,0.076,0.965,1.508,1.056,0.438,0.486,0.716,0,0,1.429033333,-2.377,5.2083,是,1,8.033402533,4.148367235,-1.601191979,0.742901797,0.602722559,2.204174107,10316488521,0,1,0,1,0,1,0,1,3.2
000423.SZ, 东阿阿胶,53.45,山东,医药生物,1996-07-29,1.21,0.68,0.07,-0.68,3.1878,3.1258,2.8324,2.4847,2.0879,1.8392,1.5905,1.3091,0.8902,0.6232,0.5451,0.3929,0,0,0.653333333,2.8143,15.7934,是,1,81.81122449,97.26497632,-0.767852278,4.657308757,-2.045189953,3.384325098,31599942754,0,0,1,1,0,1,0,0,38.71
000425.SZ, 徐工机械,6.77,江苏,机械设备,1996-08-28,0.36,0.7052,0.4505,0.432,0.261,0.14,0.03,0.007,0.2,0.72,1.2,1.64,3.22,2.01,0.203,0.05,0,1,0.505233333,0.059,4.5069,是,1,13.39974929,104.2185878,7.563276836,1.337335071,0.899716458,1.502141161,79050151162,1,1,0,1,0,1,0,1,5.37
000426.SZ, 兴业矿业,8.88,内蒙古,有色金属,1996-08-28,0.0947,0.1342,-0.1001,0.0556,-0.0918,0.3024,0.0568,-0.0208,0.2711,0.1441,0.296,0.4904,-0.13,0.21,-0.35,0.02,0,0,0.042933333,0.1128,3.0213,是,1,206.8322981,0,-0.619385343,0.234472714,1.095244769,2.939132162,17214491092,0,0,0,1,0,1,0,0,7.84
000428.SZ, 华天酒店,4.18,湖南,休闲服务,1996-08-08,-0.3049,0.0827,-0.5038,0.049,-0.469,0.107,-0.28,0.02,-0.14,0.17,0.14,0.16,0.25,0.26,0.37,0.47,0,0,-0.242,-0.051,1.7734,-,0,10000,0,3.745098039,0.322708034,0.641780822,2.357054246,4564788480,0,0,0,1,0,1,0,0,2.64
000429.SZ, 粤高速Ａ,7.84,广东,交通运输,1998-02-20,0.61,0.81,0.42,0.6,0.8,0.72,0.52,0.37,0.25,0.1,0.14,0.17,0.31,0.26,0.32,0.39,0,1,0.613333333,0.536666667,4.3409,是,1,12.7826087,0,0.142857143,2.898834288,2.627258586,1.806077081,16308287783,0,1,1,1,0,1,0,0,6.05
000430.SZ, 张家界,7.75,湖南,休闲服务,1996-08-29,-0.64,-0.33,-0.23,0.03,0.07,0.19,0.19,0.36,0.19,0.1627,0.3154,0.2794,0.0915,-0.19,-0.12,0.03,0,0,-0.4,0.246666667,2.738,-,0,10000,0,-2.621621622,0.102042862,0.341466822,2.830533236,3246637842,0,0,0,1,0,1,0,0,4.83
000488.SZ, 晨鸣纸业,4.85,山东,轻工制造,2000-11-20,0.03,0.56,0.36,0.33,0.51,1.7,0.99,0.5,0.26,0.35,0.11,0.29,0.56,0.41,0,0.59,0,1,0.316666667,1.063333333,6.0705,-,0,15.31578947,0,-0.702194357,0.63044776,0.446484228,0.798945721,14451749670,0,0,0,1,1,1,1,1,6.42
000498.SZ, 山东路桥,6.42,山东,建筑装饰,1997-06-09,1.5098,1/1/1900,1.1221,0.5533,0.5924,0.5143,0.3836,0.337,0.2784,0.2228,0.3234,0.0011,0.0014,0.62,0.02,-1.86,0,1,1.334033333,0.411633333,8.208,是,1,4.812473451,0,2.240829217,1.077071562,0.776633489,0.782163743,10802035597,0,1,0,1,1,1,1,1,4.75
000501.SZ, 鄂武商Ａ,9.89,湖北,商业贸易,1992-11-20,0.4,0.98,0.71,1.6,1.38,1.65,1.77,1.57,1.3,0.92,0.79,0.65,0.58,0.47,0.36,0.31,0,1,0.696666667,1.663333333,14.0607,是,1,14.19617225,12.61864554,-0.581162325,0.384040757,0.232833714,0.703378921,7782206438,0,1,0,1,1,1,1,1,11.65
000502.SZ, *ST绿景,0,广东,房地产,1992-11-23,-0.14,-0.11,-0.1,-0.05,0.42,-0.45,0.17,-0.13,0.02,0.04,-0.06,0.14,-0.2675,0.1759,0.3064,0.0239,0,0,-0.116666667,-0.136666667,0,-,0,10000,0,-0.146341463,0,0,#DIV/0!,109043568.1,0,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,9.25
000503.SZ, 国新健康,11.99,海南,医药生物,1992-11-30,-0.0931,-0.1952,-0.2699,0.0194,-0.2089,0.0186,0.0312,0.0257,0.0278,0.0144,0.0268,0.02,0.0162,0.0106,0.0072,0.0049,0,0,-0.186066667,0.025166667,0.7848,-,0,10000,0,-8.393377483,1.99959914,-8.01257835,15.27777778,11738050992,0,0,0,1,0,1,0,0,8.36
000504.SZ, 南华生物,11.84,湖南,医药生物,1992-12-08,-0.04,-0.06,0.03,0.06,-0.11,-0.12,0.07,-0.07,-0.08,0.04,0.004,-0.1,0.02,-0.43,-0.55,0.0118,0,0,-0.023333333,-0.04,0.0442,-,0,10000,0,-0.416666667,0.914499508,2.564440321,267.8733032,3676572032,0,0,0,1,0,1,0,0,12.24
