Code,Name,Close,Location,Industry,List_date,EPS_2020,EPS_2019,EPS_2018,EPS_2017,EPS_2016,EPS_2015,EPS_2014,EPS_2013,EPS_2012,EPS_2011,EPS_2010,EPS_2009,EPS_2008,EPS_2007,EPS_2006,Profit,AVG_EPS_2016_18,AVG_EPS_2011_13,Net_Asset,Div,Dividend,PE18_20,Div_Rate,Growth,Liquidate_Ratio,Assest_Over_Debt,PB,Mkt_value,,,,,,,,,,
002797.SZ, 第一创业,5.94,广东,非银金融,5/11/2016,0.18,0.21,0.146,0.036,0.12,0.27,0.52,0.26,0.08,0.11,0,0,0,0,0.89,0,1,0.178666667,0.35,3.4312,是,1,33.24626866,0,-0.48952381,0,0,1.73,25130352000,0,0,0,0,0,0,0,0,9.95
002798.SZ, 帝欧家居,8.03,四川,建筑材料,5/25/2016,0.18,1.4401,1.48,0.99,0.63,0.65,0.82,0.69,0.81,0.84,0.77,0,0,0,0,0,1,1.033366667,0.72,11.0384,是,1,7.770717074,110.6779365,0.435231481,1.520597541,0.93959193,0.73,2995052487,0,1,0,0,1,0,0,1,20.5
002799.SZ, 环球印务,15.09,陕西,轻工制造,6/8/2016,0.42,0.56,0.44,0.19,0.15,0.31,0.46,0.51,0.48,0.51,0.46,0.43,0.33,0.25,0,0,1,0.473333333,0.426666667,3.0095,-,0,31.88028169,0,0.109375,1.247778186,2.347954714,5.01,4082400000,0,0,0,0,0,0,0,0,20.99
002800.SZ, 天顺股份,20.87,新疆,交通运输,5/30/2016,0.3798,0.39,0.27,0.08,0.55,0.53,0.58,0.58,0.57,0.56,0.45,0,0,0,0,0,1,0.3466,0.563333333,5.2006,是,1,60.2135026,0,-0.384733728,1.984798513,4.976507886,4.01,2459974560,0,0,0,0,0,0,0,0,19.22
002801.SZ, 微光股份,27.57,浙江,电气设备,6/22/2016,1.11,1.26,1.4,0.83,0.91,1.94,1.86,1.61,1.39,1.22,1.06,0,0,0,0,0,1,1.256666667,1.803333333,5.821,是,1,21.93899204,63.1776563,-0.303142329,5.388716607,-9.345658687,4.74,6188582400,0,0,1,0,0,0,0,0,35.62
002802.SZ, 洪汇新材,14.82,江苏,化工,6/29/2016,0.81,0.87,0.82,0.68,0.67,0.56,0.56,0.38,0.51,0.73,0.65,0,0,0,0,0,1,0.833333333,0.5,5.7527,是,1,17.784,0,0.666666667,4.75257783,-8.796512788,2.58,2184819234,0,0,1,0,0,0,0,0,24.17
002803.SZ, 吉宏股份,14.8,福建,轻工制造,7/12/2016,0.6,1.48,1.52,1.08,0.69,0.43,0.43,0.22,0.42,0.42,0.27,0,0,0,0,0,1,1.2,0.36,4.8198,-,0,12.33333333,0,2.333333333,2.037253929,-4.80571414,3.07,5203127710,0,1,1,0,0,0,0,0,32.24
002805.SZ, 丰元股份,45.2,山东,化工,7/7/2016,0.33,-0.2,0.08,0.17,0.39,0.27,0.36,0.47,0.29,0.59,0.7,0,0.7,0.87,0.67,0,0,0.07,0.366666667,5.8618,是,1,645.7142857,0,-0.809090909,1.45200779,8.805450899,7.71,8935755335,0,0,0,0,0,0,0,0,13.65
002806.SZ, 华锋股份,11.41,广东,有色金属,7/26/2016,0.31,-1.33,0.19,0.53,0.21,0.38,0.4274,0.27,0.4161,0.5346,0.5481,0,0,0,0,0,0,-0.276666667,0.359133333,6.2342,-,0,10000,0,-1.77037312,1.965205137,2.985718301,1.83,2289931425,0,0,0,0,0,0,0,0,10.65
002807.SZ, 江阴银行,4.01,江苏,银行,9/2/2016,0.5178,0.4355,0.4396,0.4374,0.4574,0.4779,0.5228,0.6567,0.8042,0.8698,0.7784,0.75,0,0.96,0,0,1,0.4643,0.552466667,5.8316,是,1,8.636657334,30.69524227,-0.159587305,0,0,0.69,9578742617,0,1,0,0,1,0,0,1,4.28
002808.SZ, 恒久科技,8.37,江苏,电子,8/12/2016,-0.608,0.095,0.078,0.181,0.159,0.41,0.469,0.467,0.435,0.384,0.527,0,0,0.41,0.29,0.07,0,-0.145,0.448666667,1.5308,-,0,10000,0,-1.323179792,2.446802759,-4.97656519,5.47,1876224000,0,0,1,0,0,0,0,0,8.06
002809.SZ, 红墙股份,10.73,广东,化工,8/23/2016,0.54,0.7,1.06,0.57,0.67,0.99,1.38,1.35,1,0.75,0.54,0,0,0,0,0,1,0.766666667,1.24,6.9032,是,1,13.99565217,18.49470295,-0.38172043,2.172927583,3.559606203,1.55,2081161955,0,1,1,0,0,0,0,1,10.75
002810.SZ, 山东赫达,25.48,山东,化工,8/26/2016,0.97,1.33,0.8276,0.6262,0.4847,0.61,0.69,0.77,0.87,0.96,0.65,0,0,0,0,0,1,1.042533333,0.69,4.5194,是,1,24.44046553,0,0.510917874,0.962094708,2.837809279,5.64,11447888657,0,0,0,0,0,0,0,0,34.4
002811.SZ, 郑中设计,8.12,广东,建筑装饰,9/8/2016,0.07,0.1,0.74,0.63,0.6,0.55,0.81,0.83,0.77,0.62,0,0,0,0,0,0,1,0.303333333,0.73,5.04,是,1,26.76923077,0,-0.584474886,2.296229184,19.68203259,1.61,2176333488,0,0,1,0,0,0,0,0,8.8
002812.SZ, 恩捷股份,133.4,云南,化工,9/14/2016,3.05,1.34,1.06,1.21,1.16,1.52,1.49,1.27,1.24,1.18,0.95,0,0,0,0,0,1,1.816666667,1.426666667,15.4431,是,1,73.43119266,9.935131693,0.273364486,1.364691772,1.749529559,8.64,1.57E+11,1,0,0,0,0,0,0,0,141.78
002813.SZ, 路畅科技,28.38,广东,汽车,10/12/2016,0.0437,0.6599,-2.93,0.14,0.2,0.43,0.51,0.98,0.83,1.13,0,0,0,0,0,0,0,-0.742133333,0.64,3.2298,-,0,10000,0,-2.159583333,1.717680495,-10.5175116,8.79,3234000000,0,0,0,0,0,0,0,0,21.79
002815.SZ, 崇达技术,10.68,广东,电子,10/12/2016,0.63,0.5,0.63,0.7929,1.0827,1.01,0.84,2.43,1.06,1.21,1.17,0.85,0,0,0,0,1,0.586666667,1.426666667,5.0215,是,1,18.20454545,49.00961559,-0.588785047,1.635081618,2.669817186,2.13,9520939814,0,0,0,0,0,0,0,0,14.44
002816.SZ, 和科达,15.44,广东,机械设备,10/25/2016,0.13,-0.51,-0.68,0.06,0.16,0.38,0.53,0.5172,0.5261,0.6025,0,0,0,0,0,0,0,-0.353333333,0.475733333,4.1916,-,0,10000,0,-1.742713004,5.808147851,-28.89066891,3.68,1809000000,0,0,1,0,0,0,0,0,23.02
002817.SZ, 黄山胶囊,10.29,安徽,医药生物,10/25/2016,0.27,0.31,0.45,0.41,0.54,0.76,0.84,0.8,0.74,0,0,0,0,0,0,0,1,0.343333333,0.8,3.79,是,1,29.97087379,30.04391203,-0.570833333,4.38427434,-3.446893022,2.72,2126587989,0,0,1,0,0,0,0,0,13.27
002818.SZ, 富森美,12.3,四川,商业贸易,11/9/2016,1.22,1.03,1.06,1.66,1.48,1.38,1.14,0.83,1.54,1.68,1.18,0,0,0,0,0,1,1.103333333,1.116666667,8.0798,是,1,11.14803625,65.21134018,-0.011940299,3.191399467,-21.96236409,1.52,9550336074,0,1,1,0,0,0,0,1,14.13
002819.SZ, 东方中科,25.54,北京,机械设备,11/11/2016,1.0058,0.35,0.3578,0.4133,0.2013,0.3521,0.3653,0.1679,0.3553,0.4233,0.4375,0,0,0,0,0,1,0.5712,0.2951,12.1095,是,1,44.71288515,0,0.935615046,4.702526933,-2.384311945,2.11,7245916156,0,0,1,0,0,0,0,0,31.48
002820.SZ, 桂发祥,9.31,天津,食品饮料,11/18/2016,0.11,0.12,0.42,0.41,0.72,0.93,0.98,0.9,0.88,0.59,0,0,0,0,0,0,1,0.216666667,0.936666667,5.1441,是,1,42.96923077,0,-0.768683274,13.06159216,-4.118624205,1.81,1653146068,0,0,1,0,0,0,0,0,10.28
002821.SZ, 凯莱英,133.21,天津,医药生物,11/18/2016,4.39,3.08,2.4,1.86,1.49,2.75,1.71,1.13,0.83,0.67,0.73,0,0,0,0,0,1,3.29,1.863333333,47.9389,是,1,40.4893617,0,0.765652952,4.67632695,-2.074959513,2.78,52596991544,1,0,1,0,0,0,0,0,299.14
002822.SZ, 中装建设,4.8,广东,建筑装饰,11/29/2016,0.15,0.37,0.41,0.28,0.27,0.68,0.68,0.57,0.56,0.54,0,0,0,0,0,0,1,0.31,0.643333333,4.768,是,1,15.48387097,0,-0.518134715,1.856499701,2.30356701,1.01,3325533354,0,0,0,0,1,0,0,1,6.4
002823.SZ, 凯中精密,10.16,广东,电气设备,11/24/2016,0.04,0.29,0.23,0.39,0.53,1.16,0.84,0.7,0.71,0.58,0.51,0,0,0,0,0,1,0.186666667,0.9,4.308,是,1,54.42857143,22.75621805,-0.792592593,0.964789263,0.731053305,2.36,2951428215,0,0,0,0,0,0,0,0,10.38
002824.SZ, 和胜股份,31.39,广东,有色金属,1/12/2017,1.12,0.41,0.06,0.1,0.37,0.83,0.57,0.48,0.4,0.5,0.55,0,0,0,0,0,1,0.53,0.626666667,5.8925,是,1,59.22641509,18.09216108,-0.154255319,1.484056477,3.281074561,5.33,7205645653,0,0,0,0,0,0,0,0,15.83
002825.SZ, 纳尔股份,12.93,上海,化工,11/29/2016,0.36,0.65,0.3,0.44,0.36,0.84,0.79,0.77,0.53,0.57,0.58,0,0,0,0,0,1,0.436666667,0.8,6.1548,是,1,29.61068702,69.49657568,-0.454166667,2.115452971,-4.82467421,2.1,3327380447,0,0,1,0,0,0,0,0,14.31
002826.SZ, 易明医药,11.68,西藏,医药生物,12/9/2016,0.22,0.22,0.2,0.13,0.32,0.38,0.37,0.24,0,0,0,0,0,0,0,0,0,0.213333333,0.33,3.7522,是,1,54.75,0,-0.353535354,3.64554803,-3.709966805,3.11,1748556233,0,0,1,0,0,0,0,0,9.76
002827.SZ, 高争民爆,9.63,西藏,化工,12/9/2016,0.19,0.13,0.09,0.33,0.6,0.8,0.48,0.46,0,0,0,0,0,0,0,0,0,0.136666667,0.58,2.7751,是,1,70.46341463,0,-0.764367816,1.41492158,3.582596627,3.47,2588880000,0,0,0,0,0,0,0,0,10.66
002828.SZ, 贝肯能源,11.46,新疆,采掘,12/8/2016,0.1,0.12,0.22,0.23,0.6,0.71,0.74,0.79,1.16,0.78,0.86,0,0,0,0,0,1,0.146666667,0.746666667,4.8107,是,1,78.13636364,0,-0.803571429,1.074567187,1.326473744,2.38,2023945132,0,0,0,0,0,0,0,0,8.4
002829.SZ, 星网宇达,38.9,北京,国防军工,12/13/2016,1.04,0.7,0.08,0.12,0.4,1.29,1.17,1.41,1.27,0,0,0,0,0,0,0,1,0.606666667,1.29,6.9619,是,1,64.12087912,0,-0.529715762,1.917380357,5.638751715,5.59,5237981610,0,0,0,0,0,0,0,0,43.18
002830.SZ, 名雕股份,12.25,广东,建筑装饰,12/13/2016,0.22,0.17,0.18,0.34,0.39,1.01,0.96,1,1.02,0.96,1.08,0.9,0.74,0.65,0,0,1,0.19,0.99,4.9446,是,1,64.47368421,0,-0.808080808,1.271821929,2.390384077,2.48,1432071600,0,0,0,0,0,0,0,0,10.69
002831.SZ, 裕同科技,32.92,广东,轻工制造,12/16/2016,1.0869,1.269,1.1948,2.364,2.3297,2.43,1.8167,1.5591,1.8736,1.2462,1.1358,1.1196,0.8313,0.6759,0,0,1,1.183566667,1.935266667,9.9528,是,1,27.81423381,0,-0.388421923,1.464821191,2.605234399,3.31,27059334121,0,0,0,0,0,0,0,0,30.62
002832.SZ, 比音勒芬,24.55,广东,纺织服装,12/23/2016,1.15,0.9,1.32,1.61,1.69,1.66,1.54,1.34,1.2,0,0,0,0,0,0,0,1,1.123333333,1.513333333,5.8473,是,1,21.85459941,0,-0.257709251,3.369305044,-6.930715878,4.2,11591060876,0,0,1,0,0,0,0,0,16.24
002833.SZ, 弘亚数控,13.64,广东,机械设备,12/28/2016,1.72,1.63,2.25,2,1.75,1.55,0.89,1.08,0.68,0.52,0,0,0,0,0,0,1,1.866666667,1.173333333,6.8739,是,1,7.307142857,0,0.590909091,3.567921467,-521.7689579,1.98,5718614428,0,1,1,0,0,0,0,1,43.57
002835.SZ, 同为股份,11.48,广东,计算机,12/28/2016,0.41,0.33,0.14,0.02,0.09,0.79,0.74,0.51,0.78,0.7,0,0,0,0,0,0,1,0.293333333,0.68,3.779,是,1,39.13636364,0,-0.568627451,2.372293286,-5.524806632,3.04,2480281420,0,0,1,0,0,0,0,0,12.59
002836.SZ, 新宏泽,10,广东,轻工制造,12/29/2016,0.07,0.2,0.16,0.31,0.3,0.84,0.61,0.86,1.14,0.72,0.9,0,0,0,0,0,1,0.143333333,0.77,2.2641,-,0,69.76744186,0,-0.813852814,3.635162154,-4.79248288,4.42,1632000000,0,0,1,0,0,0,0,0,9.82
002837.SZ, 英维克,34.16,广东,机械设备,12/29/2016,0.63,0.56,0.74,0.51,0.43,1.2,1.13,0.71,0.66,0,0,0,0,0,0,0,1,0.643333333,1.013333333,5.5546,是,1,53.0984456,29.34684552,-0.365131579,1.793953312,4.34336077,6.15,11860158407,0,0,0,0,0,0,0,0,17.5
002838.SZ, 道恩股份,20.69,山东,化工,1/6/2017,0.55,2.08,0.41,0.49,0.74,1.26,0.95,0.75,0.72,0.65,0.68,0.64,0.35,0,0,0,1,1.013333333,0.986666667,4.8719,是,1,20.41776316,9.959261756,0.027027027,3.483234391,12.08423756,4.25,9773917632,0,0,1,0,0,0,0,0,25.74
002839.SZ, 张家港行,4.68,江苏,银行,1/24/2017,0.63,0.48,0.46,0.46,0.43,0.42,0.41,0.45,0.62,0.61,0.84,1.25,0.96,0.92,1,0.81,1,0.523333333,0.426666667,6.6198,是,1,8.942675159,22.18634002,0.2265625,0,0,0.71,10522798048,0,1,0,0,1,0,0,1,6.1
002840.SZ, 华统股份,17.23,浙江,食品饮料,1/10/2017,-0.35,0.29,0.49,0.56,0.68,0.688,0.56,0.64,0.52,0.53,0.54,0,0,0,0,0,0,0.143333333,0.629333333,3.2863,-,0,120.2093023,0,-0.772245763,0.558450937,0.351312024,5.24,12097697797,0,0,0,0,0,0,0,0,10.47
002841.SZ, 视源股份,61.7,广东,电子,1/19/2017,2.61,2.91,2.49,1.56,1.72,2.04,0.98,0.62,2.48,1.58,0.79,0,0,0,0,0,1,2.67,1.213333333,12.5356,是,1,23.10861423,35.30900809,1.200549451,1.317439355,-3.521675541,4.92,42944220827,0,0,0,0,0,0,0,0,115.03
002842.SZ, 翔鹭钨业,8.39,广东,有色金属,1/19/2017,0.09,0.15,0.24,0.63,0.7,0.76,0.7,0.75,0.72,0.67,0,0,0,0,0,0,1,0.16,0.736666667,3.4092,是,1,52.4375,0,-0.78280543,1.56599801,0.774250675,2.46,2568468239,0,0,0,0,0,0,0,0,10.1
002843.SZ, 泰嘉股份,23.88,湖南,机械设备,1/20/2017,0.34,0.2,0.29,0.4,0.37,0.3919,0.39,0.56,0.52,0.5,0.67,0.46,0.18,0,0,0,1,0.276666667,0.4473,2.8105,是,1,86.31325301,45.11016701,-0.381474029,0.996369661,2.735709179,8.5,3509100000,0,0,0,0,0,0,0,0,7.85
002845.SZ, 同兴达,14.43,广东,电子,1/25/2017,1.55,1.24,0.55,0.49,0.77,1.36,0.98,0.99,1.54,0.61,0.04,0,0,0,0,0,1,1.113333333,1.11,11.8042,是,1,12.96107784,0,0.003003003,1.21072437,1.42197037,1.22,4205473121,0,1,0,0,1,0,0,1,27.02
002846.SZ, 英联股份,10.71,广东,轻工制造,2/7/2017,0.1114,0.39,0.41,0.22,0.24,0.62,0.5,0.49,0.46,0,0,0,0,0,0,0,1,0.3038,0.536666667,2.4908,-,0,35.25345622,0,-0.433913043,0.991159131,0.611057091,4.3,2588582496,0,0,0,0,0,0,0,0,13.74
002847.SZ, 盐津铺子,107.24,湖南,食品饮料,2/8/2017,1.19,1.89,1.01,0.57,0.54,0.92,0.7,0.52,0.81,0,0,0,0,0,0,0,1,1.363333333,0.713333333,6.749,是,1,78.6601467,85.81656356,0.911214953,0.579988912,1.34898748,15.89,10516464263,0,0,0,0,0,0,0,0,110.22
002848.SZ, 高斯贝尔,10.4,湖南,家用电器,2/13/2017,-0.7488,-2.201,0.0607,-0.445,0.0935,0.4797,0.4008,0.25,0.46,0.52,0.55,0,0,0,0,0,0,-0.963033333,0.376833333,1.3561,-,0,10000,0,-3.55559487,1.010921053,1.898268917,7.67,1770118500,0,0,0,0,0,0,0,0,10.96
002849.SZ, 威星智能,20.68,浙江,机械设备,2/17/2017,0.39,0.64,0.5,0.48,0.64,0.8,0.55,0.67,0.55,0.34,0,0,0,0,0,0,1,0.51,0.673333333,6.1926,是,1,40.54901961,0,-0.242574257,1.65652389,8.636827279,3.34,1766476673,0,0,0,0,0,0,0,0,12.08
002850.SZ, 科达利,106.82,广东,电气设备,3/2/2017,2.33,0.84,1.13,0.39,1.24,2.22,1.47,0.7,0.63,0.54,0.28,0,0,0,0,0,1,1.433333333,1.463333333,19.5559,是,1,74.5255814,8.601011844,-0.020501139,1.412524252,4.419262416,5.46,24298734134,0,0,0,0,0,0,0,0,93.99
002851.SZ, 麦格米特,26.69,广东,电气设备,3/6/2017,0.7775,0.8438,0.7747,0.7231,0.6864,0.8232,0.4247,0.2829,0.1775,0.556,0.7927,0.3336,0,0,0,0,1,0.798666667,0.510266667,6.3448,是,1,33.41819699,0,0.565194669,1.528209901,3.240155012,4.21,15524163502,0,0,0,0,0,0,0,0,34.06
002852.SZ, 道道全,12.99,湖南,农林牧渔,3/10/2017,-0.6861,-0.2786,0.45,0.76,1.2,2.74,2.44,1.93,0,0,0,0,0,0,0,0,0,-0.171566667,2.37,6.668,-,0,10000,0,-1.072390999,1.116747986,3.422397857,1.95,5514240000,0,0,0,0,0,0,0,0,18.21
002853.SZ, 皮阿诺,19.75,广东,轻工制造,3/10/2017,-3.91,1.27,1.13,0.91,0.67,1.88,1.47,1.5,0,0,0,0,0,0,0,0,0,-0.503333333,1.616666667,6.1689,-,0,10000,0,-1.311340206,1.509890414,50.15768666,3.2,2755236388,0,0,0,0,0,0,0,0,24.47
002855.SZ, 捷荣技术,9.16,广东,电子,3/21/2017,-0.98,0.42,0.23,0.12,0.23,0.4,0.46,0.84,0,0,0,0,0,0,0,0,0,-0.11,0.566666667,4.5812,-,0,10000,0,-1.194117647,0.998296739,41.91104167,2,2062540068,0,0,0,0,0,0,0,0,10.39
002856.SZ, 美芝股份,10.77,广东,建筑装饰,3/20/2017,-1.19,0.12,-0.15,0.22,0.45,0.69,0.61,0.54,0.64,0.74,0,0,0,0,0,0,0,-0.406666667,0.613333333,4.9179,-,0,10000,0,-1.663043478,1.50895341,6.141825757,2.19,1603456775,0,0,0,0,0,0,0,0,14.07
002857.SZ, 三晖电气,15,河南,机械设备,3/23/2017,0.15,0.18,0.25,0.29,0.44,0.67,0.64,0.62,0.75,0.54,0.51,0,0,0,0,0,1,0.193333333,0.643333333,4.0186,-,0,77.5862069,0,-0.699481865,4.195902014,-2.209922565,3.73,1697280000,0,0,1,0,0,0,0,0,11.55
002858.SZ, 力盛赛车,13.18,上海,传媒,3/24/2017,0.0238,-0.41,0.19,0.3,0.69,0.69,0.52,0.6,0.55,0.55,0.19,0,0,0,0,0,0,-0.0654,0.603333333,4.5707,-,0,10000,0,-1.10839779,2.041228141,-2.98814123,2.88,1837547879,0,0,1,0,0,0,0,0,10.68
002859.SZ, 洁美科技,27.16,浙江,电子,4/7/2017,0.92,0.71,0.46,1.08,0.79,1.75,1.13,0.74,0.56,0,0,0,0,0,0,0,1,0.696666667,1.206666667,4.9497,是,1,38.98564593,0,-0.422651934,1.696403986,2.392869163,5.49,9742106254,0,0,0,0,0,0,0,0,25.34
002860.SZ, 星帅尔,16.7,浙江,家用电器,4/12/2017,0.72,0.55,1.15,0.8372,1.26,1.21,0.97,0.96,0.64,0.44,0,0,0,0,0,0,1,0.806666667,1.046666667,5.7244,是,1,20.70247934,0,-0.229299363,3.14529941,66.81339977,2.92,5199014463,0,0,1,0,0,0,0,0,14.87
002861.SZ, 瀛通通讯,11.11,湖北,电子,4/13/2017,-0.23,0.38,0.58,0.53,0.76,1.13,1.46,1.5,1.1,1.19,0.23,0,0,0,0,0,0,0.243333333,1.363333333,6.5659,-,0,45.65753425,0,-0.821515892,2.829080103,4.259714423,1.69,1623820886,0,0,1,0,0,0,0,0,20.05
002862.SZ, 实丰文化,15.17,广东,轻工制造,4/11/2017,-0.01,-0.34,0.1,0.4,0.59,0.67,0.71,0.55,0,0,0,0,0,0,0,0,0,-0.083333333,0.643333333,4.2768,-,0,10000,0,-1.129533679,2.806111958,-9.478992286,3.55,1356000000,0,0,1,0,0,0,0,0,10.7
002863.SZ, 今飞凯达,5.44,浙江,汽车,4/18/2017,0.27,0.17,0.15,0.17,0.3,0.44,0.35,0.36,0.37,0.33,0,0,0,0,0,0,1,0.196666667,0.383333333,3.8534,是,1,27.66101695,0,-0.486956522,0.776849082,0.586977197,1.41,2673674878,0,0,0,0,1,0,0,0,5.65
002864.SZ, 盘龙药业,39.89,陕西,医药生物,11/16/2017,1.09,0.92,0.83,0.75,0.65,0.61,0.66,0.62,0,0,0,0,0,0,0,0,0,0.946666667,0.63,9.131,是,1,42.13732394,16.52663236,0.502645503,2.185888079,-2.311614312,4.37,2697170400,0,0,1,0,0,0,0,0,25.12
002865.SZ, 钧达股份,209.5,海南,汽车,4/25/2017,-1.35,0.11,0.14,0.35,0.61,0.62,0.51,0.63,0.6,0.7,0.83,0,0,0,0,0,0,-0.366666667,0.586666667,7.2187,-,0,10000,0,-1.625,0.557289328,-0.604813694,29.02,25938568755,0,0,0,0,0,0,0,0,17.92
002866.SZ, 传艺科技,49.49,江苏,电子,4/26/2017,0.57,0.52,0.3,0.39,0.59,0.84,0.58,0.46,0,0,0,0,0,0,0,0,0,0.463333333,0.626666667,6.7035,是,1,106.8129496,10.49422898,-0.260638298,1.684699665,4.761335339,7.38,11051358564,0,0,0,0,0,0,0,0,17.67
002867.SZ, 周大生,13.53,广东,轻工制造,4/27/2017,1.12,1.4,1.37,1.68,1.31,1.06,0.88,0.81,0.61,0.7,0,0,0,0,0,0,1,1.296666667,0.916666667,5.2792,是,1,10.4344473,71.05684322,0.414545455,4.749206269,-4.487915771,2.56,12778500250,0,1,1,0,0,0,0,0,26.65
002868.SZ, 绿康生化,45.82,福建,农林牧渔,5/3/2017,-0.17,0.28,0.47,0.62,0.78,1.03,0.87,0.35,0,0,0,0,0,0,0,0,0,0.193333333,0.75,4.6175,-,0,237,0,-0.742222222,0.584047303,3.154424832,9.92,4264610567,0,0,0,0,0,0,0,0,13.34
002869.SZ, 金溢科技,22.93,广东,电子,5/15/2017,-1.08,3.53,7.43,0.18,0.85,1.38,1.58,0.7,0,0,0,0,0,0,0,0,0,3.293333333,1.22,12.6071,-,0,6.962550607,0,1.699453552,5.986658712,-2.768157399,1.82,3856980605,0,1,1,0,0,0,0,1,33.56
002870.SZ, 香山股份,26.72,广东,汽车,5/15/2017,0.45,0.68,-0.59,0.35,0.72,1.25,0.95,0.9,0.87,0.85,0,0,0,0,0,0,0,0.18,1.033333333,7.6533,-,0,148.4444444,0,-0.825806452,0.804271527,-0.692502306,3.49,3783966971,0,0,0,0,0,0,0,0,24.83
002871.SZ, 伟隆股份,14.7,山东,机械设备,5/11/2017,0.36,0.5,0.45,0.67,1,1.03,0.78,1,0,0,0,0,0,0,0,0,0,0.436666667,0.936666667,3.8216,是,1,33.66412214,96.7509137,-0.533807829,2.525782973,-58.39245037,3.85,2594651147,0,0,1,0,0,0,0,0,17.23
002872.SZ, ST天圣,5.46,重庆,医药生物,5/19/2017,-0.2132,-1.5432,-0.7008,0.35,1.31,1.41,1.21,1.13,0.89,0.82,0,0,0,0,0,0,0,-0.819066667,1.25,7.1492,-,0,10000,0,-1.655253333,1.94730996,17.84636693,0.76,1558200000,0,0,0,0,1,0,0,0,4.74
002873.SZ, 新天药业,16.51,贵州,医药生物,5/19/2017,0.5756,0.6019,0.6183,0.6061,1.0715,1.1047,0.81,0.64,0.29,0.51,0,0,0,0,0,0,1,0.5986,0.851566667,5.2848,是,1,27.58102239,0,-0.29706032,1.329971467,2.002639206,3.12,2413018724,0,0,0,0,0,0,0,0,16.26
002875.SZ, 安奈儿,19.12,广东,纺织服装,6/1/2017,-0.02,-0.27,0.32,0.63,0.77,1.05,0.95,1.05,0.75,0,0,0,0,0,0,0,0,0.01,1.016666667,5.4416,-,0,1912,0,-0.990163934,3.42723191,-1.60922555,3.51,1781483357,0,0,1,0,0,0,0,0,9.06
002876.SZ, 三利谱,39.95,广东,电子,5/25/2017,1.94,1.01,0.49,0.35,1.15,1.21,1.35,1.16,0.68,0.3,0,0,0,0,0,0,1,1.146666667,1.24,12.1778,是,1,34.84011628,15.26997818,-0.075268817,1.654916673,3.551002097,3.28,9845364850,0,0,0,0,0,0,0,0,48.99
002877.SZ, 智能自控,7.62,江苏,机械设备,6/5/2017,0.18,0.16,0.21,0.3,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0.183333333,0,2.352,是,1,41.56363636,0,-999,1.358052094,1.434991883,3.24,2254604331,0,0,0,0,0,0,0,0,7.17
002878.SZ, 元隆雅图,16.18,北京,传媒,6/6/2017,0.53,0.75,0.89,0.73,1.05,0.89,0.74,0.64,0.24,0.86,0,0,0,0,0,0,1,0.723333333,0.756666667,3.9591,是,1,22.36866359,69.50810757,-0.044052863,1.838215712,-8.562530716,4.09,3630989583,0,0,0,0,0,0,0,0,20.56
002879.SZ, 长缆科技,15.2,湖南,电气设备,7/7/2017,0.78,0.9,0.77,0.66,1.03,1.12,1.06,0.85,0.62,0.55,0,0,0,0,0,0,1,0.816666667,1.01,8.4672,是,1,18.6122449,29.6360343,-0.191419142,3.884287077,-1.975015108,1.8,2923649670,0,0,1,0,0,0,0,0,15.01
002880.SZ, 卫光生物,28.22,广东,医药生物,6/16/2017,0.9058,1.1753,1.5865,1.45,1.64,1.89,1.54,1.24,1.1,0.88,0,0,0,0,0,0,1,1.222533333,1.556666667,7.7986,是,1,23.08321518,0,-0.214646681,5.978639468,-5.442871134,3.62,5626908000,0,0,1,0,0,0,0,0,48.03
002881.SZ, 美格智能,29.8,广东,电子,6/22/2017,0.6439,0.1513,0.1348,0.2573,0.6,0.58,0.4,0.34,0.43,0,0,0,0,0,0,0,1,0.31,0.44,3.7312,是,1,96.12903226,0,-0.295454545,1.559112728,2.741746875,7.99,9567600862,0,0,0,0,0,0,0,0,19.82
002882.SZ, 金龙羽,12.78,广东,电气设备,7/17/2017,0.1192,0.4434,0.6478,0.5689,0.4941,0.342,0.28,0.23,0,0,0,0,0,0,0,0,0,0.403466667,0.284,4.3215,是,1,31.67547918,0,0.420657277,2.069597295,2.137779221,2.96,4484844000,0,0,1,0,0,0,0,0,9.17
002883.SZ, 中设股份,12.95,江苏,建筑装饰,6/20/2017,0.47,0.57,0.76,0.66,1.05,1.01,0.6,0,0,0,0,0,0,0,0,0,0,0.6,0.536666667,4.6177,是,1,21.58333333,0,0.118012422,1.954570431,-6.19566451,2.8,1577895548,0,0,0,0,0,0,0,0,12.71
002884.SZ, 凌霄泵业,16.38,广东,机械设备,7/11/2017,1.36,1.46,1.41,1.8,2.85,2.58,1.96,1.98,0,0,0,0,0,0,0,0,0,1.41,2.173333333,6.0008,是,1,11.61702128,74.00712806,-0.351226994,10.20068505,-3.223179836,2.73,6717277519,0,1,1,0,0,0,0,0,23.9
002885.SZ, 京泉华,32.82,广东,电子,6/27/2017,0.1107,0.18,0.29,0.8,0.83,1,0.77,0.39,0.13,0,0,0,0,0,0,0,1,0.193566667,0.72,4.5172,是,1,169.5539866,0,-0.731157407,1.350763237,2.665133699,7.27,5065200000,0,0,0,0,0,0,0,0,15.38
